LSOA11CD,LSOA21CD,overlap_pct
E01033296,E01033296,100.0
E01019311,E01019311,100.0
E01020147,E01020147,100.0
E01027519,E01027519,100.0
E01009648,E01009648,100.0
E01008057,E01008057,100.0
E01014190,E01014190,100.0
E01001176,E01001176,100.0
W01000379,W01000379,100.0
E01006054,E01006054,100.0
E01012747,E01012747,100.0
E01014347,E01014347,100.0
E01030675,E01030675,100.0
E01000621,E01000621,100.0
E01015891,E01015891,100.0
E01000861,E01000861,100.0
E01000899,E01000899,100.0
E01009996,E01009996,100.0
E01006274,E01006274,100.0
E01022245,E01022245,100.0
W01000896,W01000896,100.0
E01007879,E01007879,100.0
E01028626,E01028626,100.0
E01009670,E01009670,100.0
E01015605,E01015605,100.0
E01028007,E01028007,100.0
E01010037,E01010037,100.0
E01003419,E01003419,100.0
W01000508,W01000508,100.0
E01021024,E01021024,100.0
E01002176,E01002176,100.0
E01012980,E01012980,100.0
E01018754,E01018754,100.0
E01012261,E01012261,100.0
E01016264,E01016264,100.0
E01026810,E01026810,100.0
E01027684,E01027684,100.0
E01012834,E01012834,100.0
E01009717,E01009717,100.0
E01005690,E01005690,100.0
E01021485,E01021485,100.0
E01005990,E01005990,100.0
E01017613,E01017613,100.0
E01012450,E01012450,100.0
E01018319,E01018319,100.0
E01028958,E01028958,100.0
E01013674,E01013674,100.0
E01001672,E01001672,100.0
E01021732,E01021732,100.0
E01005519,E01005519,100.0
E01024842,E01024842,100.0
E01032115,E01032115,100.0
E01004490,E01004490,100.0
E01010123,E01010123,100.0
E01006550,E01006550,100.0
E01001252,E01001252,100.0
E01003506,E01003506,100.0
W01001003,W01001003,100.0
E01029579,E01029579,100.0
E01025604,E01025604,100.0
E01015036,E01015036,100.0
E01023167,E01023167,100.0
W01000825,W01000825,100.0
E01028172,E01028172,100.0
E01027596,E01027596,100.0
E01009030,E01009030,100.0
E01012683,E01012683,100.0
E01019493,E01019493,100.0
E01018683,E01018683,100.0
E01009968,E01009968,100.0
E01010488,E01010488,100.0
E01001564,E01001564,100.0
E01008730,E01008730,100.0
E01020737,E01020737,100.0
E01029793,E01029793,100.0
E01016215,E01016215,100.0
E01014316,E01014316,100.0
E01030954,E01030954,100.0
E01031262,E01031262,100.0
E01010355,E01010355,100.0
E01018423,E01018423,100.0
E01023362,E01023362,100.0
E01007038,E01007038,100.0
W01001418,W01001418,100.0
E01010184,E01010184,100.0
E01015777,E01015777,100.0
E01029391,E01029391,100.0
E01000377,E01000377,100.0
E01026221,E01026221,100.0
E01016862,E01016862,100.0
E01025747,E01025747,100.0
E01030042,E01030042,100.0
E01026118,E01026118,100.0
E01023077,E01023077,100.0
E01002561,E01002561,100.0
E01028586,E01028586,100.0
E01023697,E01023697,100.0
E01005918,E01005918,100.0
E01014978,E01014978,100.0
E01032429,E01032429,100.0
E01010469,E01010469,100.0
E01007136,E01007136,100.0
E01015421,E01015421,100.0
E01001438,E01001438,100.0
E01013893,E01013893,100.0
E01005598,E01005598,100.0
E01030057,E01030057,100.0
E01028606,E01028606,100.0
E01029394,E01029394,100.0
E01018277,E01018277,100.0
E01030184,E01030184,100.0
E01009216,E01009216,100.0
E01002073,E01002073,100.0
E01024744,E01024744,100.0
E01022799,E01022799,100.0
E01007788,E01007788,100.0
E01025757,E01025757,100.0
E01018051,E01018051,100.0
E01010918,E01010918,100.0
E01004910,E01004910,100.0
W01001490,W01001490,100.0
E01017675,E01017675,100.0
E01004287,E01004287,100.0
E01030483,E01030483,100.0
E01007629,E01007629,100.0
E01031078,E01031078,100.0
E01010626,E01010626,100.0
W01000091,W01000091,100.0
E01029259,E01029259,100.0
E01012016,E01012016,100.0
W01001479,W01001479,100.0
E01010533,E01010533,100.0
E01017458,E01017458,100.0
E01029036,E01029036,100.0
E01030626,E01030626,100.0
E01010788,E01010788,100.0
E01008814,E01008814,100.0
E01021500,E01021500,100.0
E01021862,E01021862,100.0
E01024243,E01024243,100.0
E01032303,E01032303,100.0
E01006529,E01006529,100.0
E01029991,E01029991,100.0
E01028903,E01028903,100.0
E01025069,E01025069,100.0
E01017977,E01017977,100.0
E01003889,E01003889,100.0
E01031635,E01031635,100.0
E01015225,E01015225,100.0
E01002362,E01002362,100.0
E01019023,E01019023,100.0
E01010652,E01010652,100.0
E01017072,E01017072,100.0
E01004385,E01004385,100.0
E01026656,E01026656,100.0
E01013987,E01013987,100.0
E01024655,E01024655,100.0
E01019058,E01019058,100.0
E01016769,E01016769,100.0
E01002476,E01002476,100.0
E01031822,E01031822,100.0
E01016424,E01016424,100.0
E01011076,E01011076,100.0
E01028906,E01028906,100.0
W01001786,W01001786,100.0
E01031317,E01031317,100.0
E01002266,E01002266,100.0
E01018237,E01018237,100.0
E01023422,E01023422,100.0
E01032703,E01032703,100.0
E01010187,E01010187,100.0
E01015615,E01015615,100.0
E01022993,E01022993,100.0
W01000995,W01000995,100.0
E01016219,E01016219,100.0
E01030144,E01030144,100.0
E01019324,E01019324,100.0
E01022527,E01022527,100.0
E01007101,E01007101,100.0
E01016284,E01016284,100.0
E01018158,E01018158,100.0
E01022218,E01022218,100.0
E01026186,E01026186,100.0
W01001040,W01001040,100.0
E01017291,E01017291,100.0
E01006473,E01006473,100.0
E01017857,E01017857,100.0
E01026330,E01026330,100.0
E01008657,E01008657,100.0
E01007179,E01007179,100.0
E01008199,E01008199,100.0
W01000076,W01000076,100.0
E01006847,E01006847,100.0
E01008011,E01008011,100.0
E01014382,E01014382,100.0
E01023764,E01023764,100.0
E01010407,E01010407,100.0
E01003739,E01003739,100.0
E01023392,E01023392,100.0
E01032137,E01032137,100.0
W01001533,W01001533,100.0
E01027489,E01027489,100.0
E01016691,E01016691,100.0
E01029317,E01029317,100.0
E01020423,E01020423,100.0
E01008911,E01008911,100.0
E01015864,E01015864,100.0
E01032812,E01032812,100.0
E01003370,E01003370,100.0
E01031833,E01031833,100.0
E01016767,E01016767,100.0
E01011068,E01011068,100.0
E01006926,E01006926,100.0
E01009891,E01009891,100.0
E01004962,E01004962,100.0
E01020852,E01020852,100.0
E01007656,E01007656,100.0
E01032605,E01032605,100.0
E01007990,E01007990,100.0
E01000619,E01000619,100.0
E01032665,E01032665,100.0
E01008372,E01008372,100.0
E01006287,E01006287,100.0
E01011010,E01011010,100.0
E01006000,E01006000,100.0
E01016120,E01016120,100.0
E01026918,E01026918,100.0
E01001202,E01001202,100.0
E01011023,E01011023,100.0
E01020017,E01020017,100.0
E01017808,E01017808,100.0
E01029888,E01029888,100.0
E01028556,E01028556,100.0
W01000090,W01000090,100.0
E01010876,E01010876,100.0
E01005393,E01005393,100.0
E01006126,E01006126,100.0
E01016611,E01016611,100.0
E01026183,E01026183,100.0
E01024137,E01024137,100.0
E01028120,E01028120,100.0
E01008699,E01008699,100.0
E01030776,E01030776,100.0
E01028017,E01028017,100.0
E01017775,E01017775,100.0
E01010150,E01010150,100.0
E01023011,E01023011,100.0
W01000207,W01000207,100.0
W01000841,W01000841,100.0
E01006953,E01006953,100.0
E01029575,E01029575,100.0
W01001829,W01001829,100.0
W01000695,W01000695,100.0
E01005948,E01005948,100.0
E01001665,E01001665,100.0
E01015440,E01015440,100.0
E01026005,E01026005,100.0
E01026381,E01026381,100.0
E01013319,E01013319,100.0
E01001013,E01001013,100.0
E01023331,E01023331,100.0
E01031025,E01031025,100.0
E01000348,E01000348,100.0
E01005776,E01005776,100.0
E01030795,E01030795,100.0
E01023486,E01023486,100.0
E01025553,E01025553,100.0
E01031968,E01031968,100.0
E01006182,E01006182,100.0
E01013684,E01013684,100.0
E01021400,E01021400,100.0
E01024453,E01024453,100.0
E01032529,E01032529,100.0
E01005571,E01005571,100.0
E01005537,E01005537,100.0
E01007478,E01007478,100.0
E01019867,E01019867,100.0
E01012803,E01012803,100.0
E01025174,E01025174,100.0
W01001677,W01001677,100.0
E01029691,E01029691,100.0
E01024017,E01024017,100.0
E01010881,E01010881,100.0
E01007483,E01007483,100.0
E01019698,E01019698,100.0
E01032072,E01032072,100.0
E01019731,E01019731,100.0
E01014314,E01014314,100.0
E01004115,E01004115,100.0
E01002896,E01002896,100.0
E01007743,E01007743,100.0
E01023313,E01023313,100.0
E01029722,E01029722,100.0
E01019533,E01019533,100.0
E01013622,E01013622,100.0
E01030866,E01030866,100.0
E01004247,E01004247,100.0
E01000197,E01000197,100.0
E01005802,E01005802,100.0
E01015672,E01015672,100.0
E01029827,E01029827,100.0
E01020336,E01020336,100.0
E01013634,E01013634,100.0
E01027261,E01027261,100.0
E01007224,E01007224,100.0
E01032210,E01032210,100.0
E01002440,E01002440,100.0
E01021207,E01021207,100.0
E01021270,E01021270,100.0
E01014077,E01014077,100.0
E01011265,E01011265,100.0
E01012203,E01012203,100.0
E01004161,E01004161,100.0
E01007828,E01007828,100.0
E01025734,E01025734,100.0
E01016004,E01016004,100.0
E01031721,E01031721,100.0
E01032628,E01032628,100.0
E01004588,E01004588,100.0
E01014940,E01014940,100.0
E01031371,E01031371,100.0
W01000996,W01000996,100.0
E01005860,E01005860,100.0
E01021069,E01021069,100.0
E01009310,E01009310,100.0
E01009727,E01009727,100.0
E01016736,E01016736,100.0
E01031252,E01031252,100.0
E01021665,E01021665,100.0
E01024650,E01024650,100.0
E01030242,E01030242,100.0
E01028605,E01028605,100.0
E01012957,E01012957,100.0
E01033252,E01033252,100.0
E01020189,E01020189,100.0
E01032182,E01032182,100.0
W01001241,W01001241,100.0
E01000506,E01000506,100.0
E01014463,E01014463,100.0
W01001482,W01001482,100.0
E01000682,E01000682,100.0
E01024530,E01024530,100.0
E01010779,E01010779,100.0
E01028004,E01028004,100.0
E01003800,E01003800,100.0
E01001603,E01001603,100.0
E01020810,E01020810,100.0
E01027351,E01027351,100.0
E01013096,E01013096,100.0
E01022302,E01022302,100.0
E01001100,E01001100,100.0
E01000536,E01000536,100.0
E01011660,E01011660,100.0
E01005575,E01005575,100.0
E01025537,E01025537,100.0
E01006222,E01006222,100.0
E01015163,E01015163,100.0
E01020266,E01020266,100.0
E01018240,E01018240,100.0
E01003339,E01003339,100.0
E01030272,E01030272,100.0
E01017835,E01017835,100.0
E01025845,E01025845,100.0
E01006039,E01006039,100.0
E01007533,E01007533,100.0
E01027011,E01027011,100.0
E01007756,E01007756,100.0
E01012491,E01012491,100.0
E01014024,E01014024,100.0
E01010865,E01010865,100.0
E01024238,E01024238,100.0
E01023676,E01023676,100.0
E01026517,E01026517,100.0
E01005872,E01005872,100.0
E01010580,E01010580,100.0
E01003085,E01003085,100.0
E01024667,E01024667,100.0
E01023309,E01023309,100.0
E01024315,E01024315,100.0
E01024837,E01024837,100.0
E01023395,E01023395,100.0
E01002961,E01002961,100.0
E01031719,E01031719,100.0
E01032228,E01032228,100.0
E01008321,E01008321,100.0
E01001089,E01001089,100.0
E01017288,E01017288,100.0
E01004316,E01004316,100.0
E01012146,E01012146,100.0
E01032616,E01032616,100.0
E01011374,E01011374,100.0
E01024023,E01024023,100.0
E01002534,E01002534,100.0
E01020473,E01020473,100.0
E01024183,E01024183,100.0
E01021826,E01021826,100.0
E01004201,E01004201,100.0
E01005354,E01005354,100.0
E01014906,E01014906,100.0
E01033514,E01033514,100.0
E01028603,E01028603,100.0
E01030233,E01030233,100.0
E01021164,E01021164,100.0
E01031610,E01031610,100.0
E01028062,E01028062,100.0
E01004697,E01004697,100.0
E01019064,E01019064,100.0
E01017928,E01017928,100.0
E01016915,E01016915,100.0
W01000119,W01000119,100.0
E01024831,E01024831,100.0
E01033490,E01033490,100.0
E01031220,E01031220,100.0
E01009266,E01009266,100.0
E01008653,E01008653,100.0
E01004973,E01004973,100.0
E01022358,E01022358,100.0
E01019445,E01019445,100.0
E01024198,E01024198,100.0
E01018260,E01018260,100.0
E01002508,E01002508,100.0
E01029699,E01029699,100.0
E01008339,E01008339,100.0
E01012789,E01012789,100.0
E01016867,E01016867,100.0
E01028337,E01028337,100.0
E01023712,E01023712,100.0
E01028038,E01028038,100.0
E01027163,E01027163,100.0
E01011237,E01011237,100.0
W01000275,W01000275,100.0
E01007463,E01007463,100.0
E01005794,E01005794,100.0
E01030742,E01030742,100.0
E01010006,E01010006,100.0
E01024129,E01024129,100.0
E01024207,E01024207,100.0
E01018746,E01018746,100.0
E01025178,E01025178,100.0
E01001096,E01001096,100.0
E01011253,E01011253,100.0
E01003448,E01003448,100.0
E01009432,E01009432,100.0
E01015427,E01015427,100.0
E01022005,E01022005,100.0
E01022498,E01022498,100.0
E01002127,E01002127,100.0
E01022444,E01022444,100.0
E01014175,E01014175,100.0
E01003090,E01003090,100.0
E01010717,E01010717,100.0
E01032043,E01032043,100.0
E01022400,E01022400,100.0
E01012808,E01012808,100.0
E01007067,E01007067,100.0
E01025222,E01025222,100.0
E01005880,E01005880,100.0
E01031360,E01031360,100.0
E01004466,E01004466,100.0
E01013821,E01013821,100.0
E01000708,E01000708,100.0
E01020475,E01020475,100.0
E01022672,E01022672,100.0
E01020014,E01020014,100.0
E01015381,E01015381,100.0
E01025277,E01025277,100.0
W01000736,W01000736,100.0
E01015042,E01015042,100.0
E01011648,E01011648,100.0
E01012248,E01012248,100.0
E01002930,E01002930,100.0
W01000890,W01000890,100.0
E01031596,E01031596,100.0
E01003369,E01003369,100.0
E01006305,E01006305,100.0
E01010564,E01010564,100.0
E01030105,E01030105,100.0
E01032321,E01032321,100.0
E01018139,E01018139,100.0
E01003966,E01003966,100.0
E01028537,E01028537,100.0
E01017016,E01017016,100.0
E01003813,E01003813,100.0
E01015184,E01015184,100.0
E01012783,E01012783,100.0
E01007055,E01007055,100.0
E01014091,E01014091,100.0
E01006240,E01006240,100.0
E01016673,E01016673,100.0
E01007097,E01007097,100.0
E01031808,E01031808,100.0
E01015503,E01015503,100.0
E01003901,E01003901,100.0
E01010834,E01010834,100.0
E01012033,E01012033,100.0
E01022238,E01022238,100.0
E01024989,E01024989,100.0
E01008139,E01008139,100.0
E01021915,E01021915,100.0
E01030752,E01030752,100.0
E01028091,E01028091,100.0
E01012214,E01012214,100.0
E01011206,E01011206,100.0
E01008746,E01008746,100.0
E01011684,E01011684,100.0
E01024968,E01024968,100.0
E01029437,E01029437,100.0
E01030073,E01030073,100.0
E01007503,E01007503,100.0
E01022018,E01022018,100.0
E01007626,E01007626,100.0
E01021724,E01021724,100.0
E01020805,E01020805,100.0
E01026030,E01026030,100.0
E01030714,E01030714,100.0
E01017493,E01017493,100.0
E01024544,E01024544,100.0
E01019783,E01019783,100.0
E01011396,E01011396,100.0
E01003794,E01003794,100.0
E01012390,E01012390,100.0
E01020085,E01020085,100.0
E01011690,E01011690,100.0
E01016505,E01016505,100.0
E01018009,E01018009,100.0
E01027332,E01027332,100.0
E01010579,E01010579,100.0
E01011002,E01011002,100.0
E01025555,E01025555,100.0
W01001353,W01001353,100.0
E01007951,E01007951,100.0
E01022472,E01022472,100.0
E01017906,E01017906,100.0
E01012109,E01012109,100.0
E01024067,E01024067,100.0
E01001917,E01001917,100.0
E01029400,E01029400,100.0
E01000873,E01000873,100.0
E01025987,E01025987,100.0
E01010322,E01010322,100.0
E01000580,E01000580,100.0
E01005692,E01005692,100.0
E01027773,E01027773,100.0
E01019560,E01019560,100.0
E01021277,E01021277,100.0
E01027270,E01027270,100.0
W01000963,W01000963,100.0
E01014851,E01014851,100.0
W01001067,W01001067,100.0
E01018110,E01018110,100.0
E01006842,E01006842,100.0
E01017476,E01017476,100.0
E01005397,E01005397,100.0
E01002980,E01002980,100.0
E01018087,E01018087,100.0
E01008600,E01008600,100.0
E01005366,E01005366,100.0
E01006582,E01006582,100.0
E01025653,E01025653,100.0
E01014829,E01014829,100.0
E01032726,E01032726,100.0
E01005800,E01005800,100.0
W01000788,W01000788,100.0
E01007719,E01007719,100.0
E01010463,E01010463,100.0
E01020225,E01020225,100.0
E01011457,E01011457,100.0
E01011087,E01011087,100.0
E01000834,E01000834,100.0
E01003554,E01003554,100.0
E01028430,E01028430,100.0
E01011423,E01011423,100.0
E01025643,E01025643,100.0
E01010628,E01010628,100.0
E01027828,E01027828,100.0
E01026190,E01026190,100.0
E01030007,E01030007,100.0
W01001473,W01001473,100.0
E01013086,E01013086,100.0
E01029790,E01029790,100.0
E01005490,E01005490,100.0
E01021668,E01021668,100.0
E01000399,E01000399,100.0
E01016790,E01016790,100.0
E01016504,E01016504,100.0
E01026980,E01026980,100.0
E01004854,E01004854,100.0
E01001720,E01001720,100.0
E01002785,E01002785,100.0
E01005949,E01005949,100.0
E01029690,E01029690,100.0
E01007119,E01007119,100.0
E01006429,E01006429,100.0
E01014487,E01014487,100.0
E01016481,E01016481,100.0
E01028079,E01028079,100.0
E01008258,E01008258,100.0
E01016050,E01016050,100.0
E01029749,E01029749,100.0
E01027100,E01027100,100.0
E01001729,E01001729,100.0
E01028440,E01028440,100.0
E01003167,E01003167,100.0
E01001234,E01001234,100.0
W01000665,W01000665,100.0
E01030905,E01030905,100.0
E01018378,E01018378,100.0
E01024725,E01024725,100.0
E01009721,E01009721,100.0
E01010673,E01010673,100.0
E01011008,E01011008,100.0
E01017850,E01017850,100.0
E01017047,E01017047,100.0
E01007016,E01007016,100.0
E01022635,E01022635,100.0
E01017583,E01017583,100.0
E01028133,E01028133,100.0
E01008539,E01008539,100.0
E01025597,E01025597,100.0
W01001459,W01001459,100.0
E01007089,E01007089,100.0
E01017491,E01017491,100.0
E01028422,E01028422,100.0
W01000527,W01000527,100.0
E01018356,E01018356,100.0
E01025549,E01025549,100.0
E01002432,E01002432,100.0
E01017715,E01017715,100.0
E01014412,E01014412,100.0
E01019131,E01019131,100.0
E01017659,E01017659,100.0
E01015458,E01015458,100.0
E01023092,E01023092,100.0
E01021577,E01021577,100.0
E01014864,E01014864,100.0
E01007147,E01007147,100.0
E01023468,E01023468,100.0
E01025672,E01025672,100.0
E01026799,E01026799,100.0
E01027727,E01027727,100.0
E01025551,E01025551,100.0
E01028545,E01028545,100.0
E01018462,E01018462,100.0
E01030907,E01030907,100.0
E01000425,E01000425,100.0
E01003949,E01003949,100.0
E01013995,E01013995,100.0
E01032096,E01032096,100.0
E01000466,E01000466,100.0
E01014576,E01014576,100.0
E01017407,E01017407,100.0
E01028558,E01028558,100.0
E01000276,E01000276,100.0
E01017576,E01017576,100.0
E01033625,E01033625,100.0
E01030093,E01030093,100.0
E01000287,E01000287,100.0
E01015888,E01015888,100.0
E01028524,E01028524,100.0
E01018756,E01018756,100.0
E01031768,E01031768,100.0
E01004295,E01004295,100.0
E01013826,E01013826,100.0
W01000337,W01000337,100.0
E01013150,E01013150,100.0
E01014188,E01014188,100.0
E01033501,E01033501,100.0
E01032140,E01032140,100.0
E01008220,E01008220,100.0
E01002669,E01002669,100.0
E01006288,E01006288,100.0
W01000547,W01000547,100.0
E01016152,E01016152,100.0
E01014318,E01014318,100.0
E01012506,E01012506,100.0
E01030843,E01030843,100.0
W01001637,W01001637,100.0
E01028992,E01028992,100.0
E01008042,E01008042,100.0
E01011626,E01011626,100.0
E01014616,E01014616,100.0
E01001404,E01001404,100.0
E01013314,E01013314,100.0
E01027325,E01027325,100.0
E01013705,E01013705,100.0
W01000789,W01000789,100.0
E01021606,E01021606,100.0
E01015416,E01015416,100.0
E01009726,E01009726,100.0
E01025198,E01025198,100.0
E01016953,E01016953,100.0
E01008075,E01008075,100.0
E01031291,E01031291,100.0
E01014311,E01014311,100.0
E01017744,E01017744,100.0
E01028227,E01028227,100.0
E01025027,E01025027,100.0
E01026984,E01026984,100.0
E01022131,E01022131,100.0
E01003142,E01003142,100.0
E01005390,E01005390,100.0
E01019040,E01019040,100.0
E01005527,E01005527,100.0
E01031883,E01031883,100.0
E01018745,E01018745,100.0
E01027202,E01027202,100.0
E01015951,E01015951,100.0
E01025297,E01025297,100.0
E01025427,E01025427,100.0
E01009887,E01009887,100.0
E01026677,E01026677,100.0
E01024829,E01024829,100.0
E01018502,E01018502,100.0
E01008712,E01008712,100.0
E01018343,E01018343,100.0
E01018788,E01018788,100.0
E01027515,E01027515,100.0
E01023856,E01023856,100.0
E01011488,E01011488,100.0
E01028553,E01028553,100.0
E01001217,E01001217,100.0
E01000920,E01000920,100.0
E01009300,E01009300,100.0
E01032171,E01032171,100.0
E01009913,E01009913,100.0
E01025877,E01025877,100.0
E01009723,E01009723,100.0
E01002603,E01002603,100.0
E01013874,E01013874,100.0
E01019651,E01019651,100.0
E01020552,E01020552,100.0
E01013659,E01013659,100.0
E01013993,E01013993,100.0
E01014076,E01014076,100.0
E01007559,E01007559,100.0
E01027956,E01027956,100.0
E01028842,E01028842,100.0
W01001896,W01001896,100.0
E01021569,E01021569,100.0
W01001955,W01001955,100.0
E01019287,E01019287,100.0
E01025831,E01025831,100.0
E01002660,E01002660,100.0
E01016833,E01016833,100.0
E01014511,E01014511,100.0
E01012821,E01012821,100.0
E01030231,E01030231,100.0
E01023222,E01023222,100.0
E01033682,E01033682,100.0
E01001868,E01001868,100.0
E01012787,E01012787,100.0
E01014144,E01014144,100.0
E01008559,E01008559,100.0
E01003998,E01003998,100.0
E01005360,E01005360,100.0
E01021615,E01021615,100.0
E01024491,E01024491,100.0
E01003312,E01003312,100.0
E01012276,E01012276,100.0
E01002720,E01002720,100.0
E01012652,E01012652,100.0
W01001259,W01001259,100.0
E01021020,E01021020,100.0
E01012985,E01012985,100.0
E01024447,E01024447,100.0
W01000329,W01000329,100.0
E01008297,E01008297,100.0
E01027212,E01027212,100.0
E01010046,E01010046,100.0
W01001929,W01001929,100.0
E01024383,E01024383,100.0
E01012832,E01012832,100.0
E01033729,E01033729,100.0
E01011525,E01011525,100.0
E01024536,E01024536,100.0
E01001742,E01001742,100.0
E01025532,E01025532,100.0
E01007568,E01007568,100.0
E01020574,E01020574,100.0
E01006772,E01006772,100.0
E01028175,E01028175,100.0
E01001978,E01001978,100.0
E01027643,E01027643,100.0
E01028752,E01028752,100.0
E01024740,E01024740,100.0
E01019611,E01019611,100.0
E01000208,E01000208,100.0
E01030949,E01030949,100.0
E01027555,E01027555,100.0
E01027932,E01027932,100.0
E01024044,E01024044,100.0
E01029201,E01029201,100.0
E01022350,E01022350,100.0
E01031053,E01031053,100.0
E01003263,E01003263,100.0
E01011985,E01011985,100.0
E01027745,E01027745,100.0
E01006815,E01006815,100.0
E01009046,E01009046,100.0
E01000450,E01000450,100.0
E01024158,E01024158,100.0
E01008546,E01008546,100.0
E01007470,E01007470,100.0
E01015925,E01015925,100.0
E01020436,E01020436,100.0
E01004731,E01004731,100.0
E01018552,E01018552,100.0
E01005508,E01005508,100.0
E01025748,E01025748,100.0
E01010091,E01010091,100.0
E01006027,E01006027,100.0
E01010708,E01010708,100.0
E01004882,E01004882,100.0
E01026674,E01026674,100.0
E01026745,E01026745,100.0
E01031666,E01031666,100.0
E01010117,E01010117,100.0
E01022151,E01022151,100.0
E01020194,E01020194,100.0
E01001178,E01001178,100.0
E01009973,E01009973,100.0
E01017315,E01017315,100.0
E01013212,E01013212,100.0
E01023959,E01023959,100.0
E01012391,E01012391,100.0
E01008895,E01008895,100.0
E01029802,E01029802,100.0
E01020478,E01020478,100.0
E01007108,E01007108,100.0
E01033458,E01033458,100.0
E01031357,E01031357,100.0
E01031333,E01031333,100.0
W01000430,W01000430,100.0
E01026396,E01026396,100.0
E01005102,E01005102,100.0
E01022242,E01022242,100.0
E01000771,E01000771,100.0
E01004536,E01004536,100.0
E01010551,E01010551,100.0
E01014561,E01014561,100.0
E01025289,E01025289,100.0
E01005842,E01005842,100.0
E01028139,E01028139,100.0
E01020825,E01020825,100.0
E01021437,E01021437,100.0
E01018512,E01018512,100.0
E01025399,E01025399,100.0
E01020237,E01020237,100.0
E01024634,E01024634,100.0
E01017049,E01017049,100.0
E01015172,E01015172,100.0
E01026343,E01026343,100.0
E01008567,E01008567,100.0
E01019942,E01019942,100.0
E01020654,E01020654,100.0
E01017138,E01017138,100.0
E01030512,E01030512,100.0
E01011066,E01011066,100.0
E01022843,E01022843,100.0
E01025328,E01025328,100.0
E01013771,E01013771,100.0
E01031934,E01031934,100.0
E01017938,E01017938,100.0
E01025377,E01025377,100.0
E01019599,E01019599,100.0
E01002989,E01002989,100.0
E01020621,E01020621,100.0
E01003113,E01003113,100.0
E01022137,E01022137,100.0
E01016415,E01016415,100.0
W01000434,W01000434,100.0
E01012681,E01012681,100.0
E01019195,E01019195,100.0
E01022647,E01022647,100.0
E01007604,E01007604,100.0
E01014288,E01014288,100.0
E01020276,E01020276,100.0
E01017091,E01017091,100.0
E01021370,E01021370,100.0
E01018010,E01018010,100.0
E01027022,E01027022,100.0
E01004019,E01004019,100.0
E01006880,E01006880,100.0
E01007382,E01007382,100.0
E01002161,E01002161,100.0
E01020972,E01020972,100.0
E01032589,E01032589,100.0
E01001538,E01001538,100.0
E01013460,E01013460,100.0
E01012680,E01012680,100.0
E01007434,E01007434,100.0
E01000881,E01000881,100.0
E01014729,E01014729,100.0
E01000573,E01000573,100.0
E01025522,E01025522,100.0
E01006620,E01006620,100.0
E01023057,E01023057,100.0
E01011868,E01011868,100.0
W01000412,W01000412,100.0
E01002202,E01002202,100.0
E01022624,E01022624,100.0
E01004834,E01004834,100.0
E01005745,E01005745,100.0
E01008938,E01008938,100.0
E01022644,E01022644,100.0
E01014066,E01014066,100.0
E01015920,E01015920,100.0
E01011593,E01011593,100.0
E01027967,E01027967,100.0
E01008571,E01008571,100.0
E01031446,E01031446,100.0
E01019916,E01019916,100.0
E01004957,E01004957,100.0
E01027413,E01027413,100.0
E01023981,E01023981,100.0
E01010753,E01010753,100.0
E01014033,E01014033,100.0
E01026812,E01026812,100.0
E01020248,E01020248,100.0
E01014302,E01014302,100.0
E01022891,E01022891,100.0
E01029545,E01029545,100.0
E01010431,E01010431,100.0
E01016758,E01016758,100.0
E01011580,E01011580,100.0
E01021055,E01021055,100.0
E01014763,E01014763,100.0
E01027840,E01027840,100.0
W01001689,W01001689,100.0
E01009021,E01009021,100.0
E01031429,E01031429,100.0
E01005915,E01005915,100.0
E01023672,E01023672,100.0
E01000016,E01000016,100.0
E01003101,E01003101,100.0
E01014748,E01014748,100.0
E01022083,E01022083,100.0
E01001227,E01001227,100.0
E01031942,E01031942,100.0
E01026489,E01026489,100.0
E01024077,E01024077,100.0
E01027565,E01027565,100.0
E01008335,E01008335,100.0
E01025236,E01025236,100.0
E01006228,E01006228,100.0
W01000217,W01000217,100.0
E01004984,E01004984,100.0
E01019546,E01019546,100.0
E01032461,E01032461,100.0
E01011101,E01011101,100.0
E01023370,E01023370,100.0
E01017410,E01017410,100.0
E01001311,E01001311,100.0
E01005286,E01005286,100.0
E01027648,E01027648,100.0
E01003519,E01003519,100.0
E01029375,E01029375,100.0
E01021961,E01021961,100.0
E01009767,E01009767,100.0
E01022737,E01022737,100.0
E01006751,E01006751,100.0
E01004657,E01004657,100.0
E01008224,E01008224,100.0
W01000267,W01000267,100.0
E01015887,E01015887,100.0
E01017435,E01017435,100.0
E01019573,E01019573,100.0
E01028832,E01028832,100.0
W01001507,W01001507,100.0
E01022837,E01022837,100.0
E01006852,E01006852,100.0
E01024273,E01024273,100.0
E01011011,E01011011,100.0
E01007833,E01007833,100.0
E01016325,E01016325,100.0
E01007663,E01007663,100.0
E01009456,E01009456,100.0
E01008390,E01008390,100.0
E01012267,E01012267,100.0
E01028070,E01028070,100.0
E01032490,E01032490,100.0
E01029576,E01029576,100.0
E01020217,E01020217,100.0
E01013244,E01013244,100.0
E01016657,E01016657,100.0
E01029800,E01029800,100.0
E01009115,E01009115,100.0
E01030644,E01030644,100.0
E01016509,E01016509,100.0
E01014038,E01014038,100.0
E01030462,E01030462,100.0
E01013101,E01013101,100.0
E01017962,E01017962,100.0
E01013385,E01013385,100.0
E01027381,E01027381,100.0
E01014737,E01014737,100.0
E01008530,E01008530,100.0
E01007172,E01007172,100.0
