LSOA11CD,Indoors_2019,Indoors_2025_pred,confidence,boundary_changed,change,pct_change
E01015118,0.581,-0.21197106824571577,1.0,0,-0.7929710682457157,-136.4838327445294
E01015119,-0.453,-0.6577286344738916,1.0,0,-0.2047286344738916,45.19395904500919
E01015120,-0.341,-0.662794243692751,1.0,0,-0.32179424369275095,94.3678133996337
E01015121,-0.018,-0.4440718826880823,1.0,0,-0.42607188268808227,2367.066014933791
E01015122,0.591,-0.22601048562930198,1.0,0,-0.8170104856293019,-138.24204494573638
E01015123,0.833,0.3061765284705472,1.0,0,-0.5268234715294527,-63.24411422922602
E01015124,0.067,-0.38482460629159343,1.0,0,-0.45182460629159343,-674.3650840173036
E01015125,-0.226,-0.6104745423278772,1.0,0,-0.38447454232787726,170.12147890614037
E01015126,0.044,-0.4534125562572907,1.0,0,-0.4974125562572907,-1130.4830824029334
E01015127,0.496,-0.07207044302378904,1.0,0,-0.5680704430237891,-114.53033125479618
E01015128,0.327,-0.347307278503018,1.0,0,-0.674307278503018,-206.2101769122379
E01015129,0.352,-0.35346616625625943,1.0,0,-0.7054661662562594,-200.41652450461913
E01015130,-0.584,-0.6362403801507153,1.0,0,-0.052240380150715304,8.945270573752621
E01015131,-1.435,-0.9707031518685405,1.0,0,0.46429684813145955,-32.35518105445711
E01015132,0.116,-0.5039462940297262,1.0,0,-0.6199462940297262,-534.4364603704536
E01015133,-0.497,-0.6879764927856529,1.0,0,-0.19097649278565287,38.425853679205815
E01015134,-0.124,-0.23119225406794505,1.0,0,-0.10719225406794505,86.44536618382666
E01015135,0.379,-0.0636790186466864,0.75,1,-0.4426790186466864,-116.80185188566922
E01015136,0.73,0.2102875184947678,1.0,0,-0.5197124815052322,-71.19349061715509
E01015137,0.559,0.22451794074848297,1.0,0,-0.3344820592515171,-59.83578877486889
E01015138,0.854,0.013692930771610433,1.0,0,-0.8403070692283896,-98.39661232182549
E01015139,0.321,-0.08001378541677655,1.0,0,-0.40101378541677657,-124.9264129024226
E01015140,-0.266,-0.6132694352719206,1.0,0,-0.34726943527192056,130.5524192751581
E01015141,-0.807,-0.8486385363751983,1.0,0,-0.04163853637519821,5.159669934968799
E01015142,0.388,0.2774326137045796,1.0,0,-0.1105673862954204,-28.49674904521144
E01015143,0.788,-0.009188812849485035,1.0,0,-0.7971888128494851,-101.16609300120369
E01015144,1.172,0.5454897945071316,1.0,0,-0.6265102054928683,-53.456502175159414
E01015145,-0.737,-0.4193225614818066,1.0,0,0.3176774385181934,-43.10413005674266
E01015146,-0.571,-0.40544305571436284,1.0,0,0.1655569442856371,-28.994210908167624
E01015147,0.863,0.1768465696823925,1.0,0,-0.6861534303176074,-79.50792935314107
E01015148,-0.393,-0.27486705921635296,1.0,0,0.11813294078364706,-30.05927246403233
E01015149,0.193,-0.25500516879290513,1.0,0,-0.44800516879290514,-232.12703046264514
E01015150,1.047,0.17682401609375845,1.0,0,-0.8701759839062415,-83.11136426993711
E01015151,0.941,0.7967861829632277,1.0,0,-0.14421381703677227,-15.325591608583665
E01015152,0.287,0.05611050590623756,1.0,0,-0.23088949409376242,-80.449301077966
E01015153,0.195,0.5050055169537453,1.0,0,0.3100055169537453,158.97718818140783
E01015155,0.16,0.08643078350670408,1.0,0,-0.07356921649329592,-45.980760308309954
E01015156,1.236,0.6698591759723851,1.0,0,-0.5661408240276149,-45.804273788641986
E01015157,0.971,0.6521716890272948,0.75,1,-0.31882831097270514,-32.83504747401701
E01015158,1.131,0.6494120182879329,0.75,1,-0.48158798171206707,-42.58072340513413
E01015159,0.751,-0.2711980924965675,1.0,0,-1.0221980924965675,-136.11159687038182
E01015160,-0.565,-0.7493478001550082,1.0,0,-0.1843478001550083,32.62792923097492
E01015161,-0.142,-0.3273331098621012,1.0,0,-0.1853331098621012,130.51627455077548
E01015162,0.266,-0.33913131493789045,1.0,0,-0.6051313149378905,-227.49297554056034
E01015163,-0.257,-0.27013065895429783,1.0,0,-0.013130658954297825,5.109205818792928
E01015164,-0.848,-0.6413662189818821,1.0,0,0.2066337810181179,-24.367191157796924
E01015165,0.009,-0.15618157320379883,1.0,0,-0.16518157320379884,-1835.3508133755429
E01015166,-0.308,-0.4632440379292394,1.0,0,-0.1552440379292394,50.40390841858422
E01015167,1.237,0.970454869895601,1.0,0,-0.26654513010439906,-21.54770655653994
E01015168,1.362,1.0045798223337097,1.0,0,-0.3574201776662904,-26.24230379341339
E01015169,1.505,0.626470960940364,1.0,0,-0.8785290390596359,-58.374022528879465
E01015170,1.002,0.6928174416731386,1.0,0,-0.30918255832686137,-30.856542747191753
E01015171,1.313,0.8896789764016895,1.0,0,-0.4233210235983105,-32.240748179612375
E01015172,1.43,0.8997808085743079,1.0,0,-0.5302191914256921,-37.07826513466379
E01015173,1.214,0.7533880958648768,1.0,0,-0.4606119041351232,-37.941672498774565
E01015174,1.2,0.7742596924888211,1.0,0,-0.42574030751117886,-35.47835895926491
E01015175,1.538,1.0111609735912555,1.0,0,-0.5268390264087446,-34.25481316051655
E01015176,0.76,0.3484379365194753,1.0,0,-0.4115620634805247,-54.152903089542725
E01015177,1.405,1.1466282351603576,1.0,0,-0.2583717648396424,-18.38944945477882
E01015178,1.31,0.9440211658966894,1.0,0,-0.36597883410331067,-27.937315580405393
E01015179,1.231,0.994961076246811,1.0,0,-0.23603892375318913,-19.174567323573445
E01015180,1.273,0.8423498462345684,1.0,0,-0.4306501537654315,-33.829548606868144
E01015181,1.445,1.0155973582780975,1.0,0,-0.42940264172190257,-29.71644579390329
E01015182,1.049,0.7585727900025422,1.0,0,-0.29042720999745775,-27.68610200166423
E01015183,0.109,-0.06793092885630367,1.0,0,-0.17693092885630368,-162.3219530791777
E01015184,-0.384,-0.45106412597742485,1.0,0,-0.06706412597742484,17.464616139954384
E01015185,0.612,0.44711389361769704,1.0,0,-0.16488610638230294,-26.942174245474337
E01015186,1.731,1.3540131464698648,1.0,0,-0.3769868535301353,-21.778558840562408
E01015187,-0.06,0.158514059204942,1.0,0,0.218514059204942,-364.1900986749033
E01015188,-0.246,-0.12351426821475145,1.0,0,0.12248573178524855,-49.79094788018234
E01015189,1.174,1.0549400551160701,1.0,0,-0.11905994488392979,-10.141392238835587
E01015190,0.282,0.10553889558464721,1.0,0,-0.17646110441535276,-62.5748597217563
E01015191,-1.216,-0.6725561433109544,1.0,0,0.5434438566890456,-44.6911066356123
E01015192,-0.135,-0.3619056995753254,1.0,0,-0.22690569957532541,168.07829598172253
E01015193,0.529,0.10447339025227143,1.0,0,-0.4245266097477286,-80.2507768899298
E01015194,-0.303,-0.2265880044147932,1.0,0,0.07641199558520678,-25.218480391157353
E01015195,0.535,-0.08251968080936223,0.75,1,-0.6175196808093623,-115.4242394036191
E01015196,0.066,-0.24111977268548496,1.0,0,-0.30711977268548496,-465.3329889174014
E01015197,-1.544,-0.9495964153577665,1.0,0,0.5944035846422335,-38.49764149237264
E01015198,-0.601,-0.48925201993608425,1.0,0,0.11174798006391573,-18.593673887506778
E01015199,-0.696,-0.6144366734314161,1.0,0,0.0815633265685839,-11.718868759854008
E01015200,-0.059,-0.3506005380822348,1.0,0,-0.2916005380822348,494.23820013938104
E01015201,0.211,0.09872495806492412,1.0,0,-0.11227504193507587,-53.210920348377186
E01015202,0.343,-0.02870314361917727,1.0,0,-0.3717031436191773,-108.36826344582427
E01015203,-0.48,-0.46879067078676007,1.0,0,0.011209329213239916,-2.3352769194249827
E01015204,1.086,0.6254465026151522,1.0,0,-0.46055349738484785,-42.408241011496116
E01015205,0.309,0.033590714515446055,1.0,0,-0.27540928548455396,-89.12921860341551
E01015206,0.954,0.6677162677648719,1.0,0,-0.28628373223512804,-30.0087769638499
E01015207,0.721,0.46567735269660854,1.0,0,-0.25532264730339144,-35.41229504901407
E01015208,-0.975,-0.556491175881648,1.0,0,0.418508824118352,-42.923981960856615
E01015209,0.599,0.6742117118771662,1.0,0,0.07521171187716624,12.556212333416736
E01015210,0.695,0.0941320238841288,1.0,0,-0.6008679761158712,-86.4558239015642
E01015211,-0.392,-0.2602948280214457,1.0,0,0.1317051719785543,-33.59825815779446
E01015212,1.215,0.9696120720523065,1.0,0,-0.2453879279476936,-20.19653727964556
E01015213,0.78,-0.0032814839535059964,1.0,0,-0.783281483953506,-100.42070307096232
E01015214,1.947,1.1984031054240822,1.0,0,-0.7485968945759178,-38.44873623913291
E01015215,0.48,0.4486491898598892,1.0,0,-0.03135081014011076,-6.5314187791897425
E01015216,1.277,1.0244426870504335,1.0,0,-0.2525573129495664,-19.777393339825093
E01015217,1.354,1.0151192093531616,1.0,0,-0.3388807906468385,-25.02812338602943
E01015218,1.239,0.9632555419140331,1.0,0,-0.27574445808596704,-22.25540420387143
E01015219,-0.038,0.3180489140520234,1.0,0,0.3560489140520234,-936.9708264526931
E01015220,-0.006,-0.30220038181973363,1.0,0,-0.2962003818197336,4936.673030328894
E01015221,0.083,-0.28580926878696666,1.0,0,-0.3688092687869667,-444.34851661080324
E01015222,-0.734,-0.3146963711862327,1.0,0,0.41930362881376726,-57.12583498825167
E01015223,-0.015,-0.519645572869432,1.0,0,-0.504645572869432,3364.3038191295473
E01015224,0.648,0.3908685381393002,1.0,0,-0.2571314618606998,-39.680781151342565
E01015225,0.167,0.09394165853574273,1.0,0,-0.07305834146425728,-43.74750985883669
E01015226,-1.501,-0.866577052598518,1.0,0,0.6344229474014819,-42.266685369852226
E01015227,-0.264,-0.1389381502440038,1.0,0,0.1250618497559962,-47.3719127863622
E01015228,0.777,0.6794820889476431,1.0,0,-0.09751791105235696,-12.550567703006044
E01015229,0.597,0.532895322368847,1.0,0,-0.06410467763115302,-10.737801948266837
E01015230,-1.226,-0.8633959081312721,1.0,0,0.3626040918687279,-29.57619020136443
E01015231,1.528,1.0921950724026395,1.0,0,-0.43580492759736056,-28.521264895115216
E01015232,1.177,0.9345928985850289,1.0,0,-0.24240710141497113,-20.595335719198903
E01015233,1.39,1.0343108125383713,1.0,0,-0.3556891874616286,-25.589150177095583
E01015234,1.452,0.9247767789695698,1.0,0,-0.5272232210304302,-36.310139189423566
E01015235,0.908,0.6448143334508942,1.0,0,-0.2631856665491058,-28.985205567082136
E01015236,0.207,0.36998220171129537,1.0,0,0.16298220171129538,78.73536314555332
E01015237,0.793,0.6063130064648359,1.0,0,-0.18668699353516416,-23.54186551515311
E01015238,0.695,0.6431261678402143,1.0,0,-0.05187383215978569,-7.463860742415208
E01015239,0.826,0.6594316272620383,1.0,0,-0.16656837273796166,-20.16566255907526
E01015240,0.555,0.5294522969791761,1.0,0,-0.025547703020823986,-4.603189733481799
E01015241,0.659,0.6890360799755604,1.0,0,0.030036079975560348,4.557827006913558
E01015242,0.88,0.6893508319615785,1.0,0,-0.19064916803842147,-21.664678186184254
E01015243,0.501,0.4673494528601518,1.0,0,-0.03365054713984822,-6.716676075818008
E01015244,0.119,-0.24144449646987376,1.0,0,-0.36044449646987375,-302.8945348486334
E01015245,-0.515,-0.5547743208363729,1.0,0,-0.03977432083637289,7.723169094441338
E01015246,0.053,0.1614504889503105,1.0,0,0.10845048895031051,204.62356405718964
E01015247,0.263,-0.11888576955162214,1.0,0,-0.3818857695516221,-145.20371465841146
E01015248,1.072,0.7349595856282372,1.0,0,-0.3370404143717629,-31.44033716154505
E01015249,-0.08,-0.3910233480633184,1.0,0,-0.3110233480633184,388.77918507914796
E01015250,-0.157,-0.4375222764988169,1.0,0,-0.2805222764988169,178.67660923491522
E01015251,0.047,0.008806620591999166,1.0,0,-0.038193379408000834,-81.26250937872518
E01015252,-0.54,-0.4827884461646644,0.75,1,0.05721155383533566,-10.594732191728825
E01015253,-1.582,-0.816043870810546,1.0,0,0.7659561291894541,-48.416948747753096
E01015254,-0.891,-0.4657165735518669,1.0,0,0.4252834264481331,-47.73102429271976
E01015255,1.19,1.0700783565779104,1.0,0,-0.11992164342208955,-10.077449027066349
E01015256,1.186,0.9338944023667832,1.0,0,-0.2521055976332167,-21.25679575322232
E01015257,0.262,0.20383152566571952,1.0,0,-0.05816847433428049,-22.201707761175758
E01015258,0.448,0.186950096806694,1.0,0,-0.261049903193306,-58.27006767707723
E01015259,1.3,0.8218822047089152,1.0,0,-0.4781177952910849,-36.77829194546807
E01015260,1.558,1.1239872394923314,1.0,0,-0.4340127605076687,-27.857044961981302
E01015261,1.198,0.8110587961570138,1.0,0,-0.38694120384298614,-32.29893187337113
E01015262,0.423,0.10699585630089312,1.0,0,-0.3160041436991069,-74.70547132366593
E01015263,0.334,-0.03390649669743224,1.0,0,-0.36790649669743225,-110.15164571779408
E01015264,-0.494,-0.25577869750517035,1.0,0,0.23822130249482965,-48.22293572769831
E01015265,-0.58,-0.47265287148501434,1.0,0,0.10734712851498562,-18.508125606032007
E01015266,0.399,-0.13948451887425325,1.0,0,-0.5384845188742533,-134.95852603364742
E01015267,0.838,0.8788304532908842,1.0,0,0.040830453290884194,4.872369127790476
E01015268,0.036,0.32132323934709456,1.0,0,0.2853232393470946,792.5645537419296
E01015269,0.833,0.6281296362535833,1.0,0,-0.20487036374641665,-24.594281362114845
E01015270,1.04,0.63799704131639,1.0,0,-0.40200295868361,-38.654130642654806
E01015271,-0.794,-0.2925252365769986,1.0,0,0.5014747634230015,-63.158030657808744
E01015272,-0.059,0.08771735117951987,1.0,0,0.14671735117951987,-248.6734765754574
E01015273,1.44,0.7786931182079102,1.0,0,-0.6613068817920897,-45.92408901333957
E01015274,0.526,0.4866904582663396,1.0,0,-0.039309541733660414,-7.473296907540003
E01015275,0.847,0.7218816637001143,1.0,0,-0.12511833629988567,-14.771940531273398
E01015276,0.85,0.6676235882842768,1.0,0,-0.18237641171572316,-21.456048437143902
E01015277,0.944,0.7146298595903955,1.0,0,-0.22937014040960446,-24.297684365424203
E01015279,1.831,0.8850192280901403,1.0,0,-0.9459807719098596,-51.664706275797904
E01015280,1.076,0.7791684814956642,1.0,0,-0.29683151850433587,-27.586572351704074
E01015281,0.868,0.7363861076012799,1.0,0,-0.13161389239872012,-15.162890829345637
E01015282,1.615,0.9827475348963094,0.75,1,-0.6322524651036906,-39.14875944914493
E01015283,1.415,0.6464793777697333,0.75,1,-0.7685206222302667,-54.31241146503652
E01015285,1.085,0.483347072258243,0.75,1,-0.6016529277417569,-55.45188274117576
E01015286,0.155,0.028694981623868344,1.0,0,-0.12630501837613164,-81.48710862976236
E01015287,-0.105,0.1492995423066662,0.75,1,0.2542995423066662,-242.19004029206303
E01015288,1.128,0.4742055313157859,1.0,0,-0.653794468684214,-57.960502542926776
E01015289,0.887,0.453625581252841,1.0,0,-0.433374418747159,-48.858446307458735
E01015290,1.093,0.5865833677436545,1.0,0,-0.5064166322563455,-46.33272024303252
E01015291,0.297,0.11121134766104118,1.0,0,-0.1857886523389588,-62.55510179762923
E01015292,0.658,0.4497646574631321,1.0,0,-0.20823534253686793,-31.64670859222917
E01015293,0.875,0.590441664045693,1.0,0,-0.284558335954307,-32.52095268049223
E01015294,0.577,0.36307058737246045,1.0,0,-0.2139294126275395,-37.076154701479986
E01015295,-1.194,-0.7147381084826175,1.0,0,0.4792618915173824,-40.139186894253136
E01015296,-0.173,-0.031970799287678126,1.0,0,0.14102920071232186,-81.51976919787391
E01015297,-0.264,0.04962318785604811,1.0,0,0.31362318785604815,-118.79666206668489
E01015298,-0.96,-0.5149238031034765,1.0,0,0.44507619689652345,-46.36210384338786
E01015299,0.131,0.03351397877448888,1.0,0,-0.09748602122551112,-74.41681009581002
E01015300,-0.014,0.0038234476589080572,1.0,0,0.01782344765890806,-127.31034042077185
E01015301,-0.592,-0.2158073329182335,1.0,0,0.37619266708176646,-63.54605862867677
E01015302,-0.659,-0.4533139139381778,1.0,0,0.2056860860618222,-31.21184917478334
E01015303,0.002,-0.12322695626452893,1.0,0,-0.12522695626452893,-6261.347813226445
E01015304,-0.103,-0.363125658034567,1.0,0,-0.260125658034567,252.54918255783204
E01015305,-0.295,-0.4372582863219612,1.0,0,-0.1422582863219612,48.223147905749556
E01015306,-0.695,-0.5523218878460829,1.0,0,0.142678112153917,-20.529224770347774
E01015307,-0.095,-0.44087477245842055,1.0,0,-0.3458747724584206,364.07870785096907
E01015308,-0.52,-0.4127621000530982,1.0,0,0.1072378999469018,-20.622673066711886
E01015309,-0.32,-0.36945227402643066,1.0,0,-0.049452274026430654,15.45383563325958
E01015310,0.172,-0.32864564426060244,1.0,0,-0.5006456442606024,-291.07304898872235
E01015311,-1.404,-0.6724142102480675,1.0,0,0.7315857897519324,-52.10724998233138
E01015312,-0.266,-0.6121519795985702,1.0,0,-0.34615197959857014,130.13232315735718
E01015313,-0.194,-0.47165487833022773,1.0,0,-0.27765487833022773,143.1210713042411
E01015314,-0.762,-0.41289226978218563,1.0,0,0.3491077302178144,-45.81466275824336
E01015315,-1.537,-1.0170106331096136,1.0,0,0.5199893668903863,-33.83144872416307
E01015316,-0.795,-0.1928217964766144,1.0,0,0.6021782035233856,-75.74568597778435
E01015317,0.041,0.032692811663774225,1.0,0,-0.008307188336225776,-20.261434966404334
E01015318,0.346,0.3366600105568584,1.0,0,-0.009339989443141572,-2.6994189142027665
E01015319,-1.624,-1.0351755445735715,1.0,0,0.5888244554264286,-36.25766351147959
E01015320,-0.055,0.0019890742902073516,1.0,0,0.05698907429020735,-103.61649870946792
E01015321,0.854,0.414904744792967,1.0,0,-0.43909525520703296,-51.416306230331735
E01015322,-0.084,0.019441358971843802,1.0,0,0.10344135897184381,-123.14447496648073
E01015323,-0.26,0.0016021853430133372,1.0,0,0.2616021853430133,-100.6162251319282
E01015324,0.399,0.44572776011937093,1.0,0,0.04672776011937091,11.711218075030303
E01015325,-0.065,-0.09892191032177525,1.0,0,-0.033921910321775245,52.18755434119269
E01015326,0.584,0.5951032830153449,1.0,0,0.011103283015344911,1.9012470916686492
E01015327,0.569,0.3876235076327262,1.0,0,-0.18137649236727377,-31.876360697236166
E01015328,0.276,0.2642588067018615,1.0,0,-0.011741193298138497,-4.254055542803803
E01015329,0.141,0.32382970322974697,1.0,0,0.18282970322974698,129.66645619130992
E01015330,0.136,0.3624480015697209,1.0,0,0.2264480015697209,166.5058835071477
E01015331,0.016,0.2559260253844904,1.0,0,0.23992602538449037,1499.537658653065
E01015332,-0.219,-0.14134326628941601,1.0,0,0.07765673371058399,-35.45969575825753
E01015333,-0.341,-0.45900173887906925,1.0,0,-0.11800173887906923,34.60461550705842
E01015334,-0.45,-0.17975234844905152,1.0,0,0.2702476515509485,-60.05503367798855
E01015335,-0.182,-0.09671238032032851,1.0,0,0.08528761967967148,-46.86132949432499
E01015336,0.203,0.034568940087056084,1.0,0,-0.16843105991294394,-82.97096547435662
E01015337,-0.601,-0.012857125896444213,1.0,0,0.5881428741035558,-97.86071116531711
E01015338,-0.314,-0.37454363778268596,1.0,0,-0.060543637782685955,19.281413306587883
E01015339,0.109,-0.16514172249033543,1.0,0,-0.2741417224903354,-251.50616742232606
E01015340,-0.805,-0.41437608048387453,1.0,0,0.3906239195161255,-48.524710498897576
E01015341,-0.198,-0.3911583181036066,1.0,0,-0.19315831810360656,97.5547061129326
E01015342,-0.807,-0.4240050121572577,1.0,0,0.38299498784274233,-47.4591063002159
E01015343,-0.018,-0.1281538976773105,1.0,0,-0.1101538976773105,611.9660982072805
E01015344,-0.87,-0.38800035123087195,1.0,0,0.48199964876912804,-55.40225847921012
E01015345,0.901,0.6450345152344795,1.0,0,-0.2559654847655205,-28.409043814153218
E01015346,0.612,0.4201246840875505,1.0,0,-0.1918753159124495,-31.352175802687825
E01015348,-0.788,-0.21260665661683323,1.0,0,0.5753933433831668,-73.01945982019883
E01015349,0.158,-0.3504283172505659,1.0,0,-0.5084283172505659,-321.7900742092189
E01015350,-1.171,-0.5387106144180267,1.0,0,0.6322893855819733,-53.99567767565955
E01015351,-0.596,-0.6500272455966615,1.0,0,-0.0540272455966615,9.06497409339958
E01015352,0.066,-0.3456972041291918,1.0,0,-0.4116972041291918,-623.7836426199876
E01015353,-0.09,-0.39168584614120316,1.0,0,-0.3016858461412032,335.20649571244803
E01015354,-0.425,-0.4493881981387446,1.0,0,-0.0243881981387446,5.738399562057553
E01015355,-0.338,-0.1342261433345241,1.0,0,0.20377385666547593,-60.28812327380944
E01015356,0.024,0.11011278076428849,1.0,0,0.0861127807642885,358.8032531845354
E01015357,-0.244,-0.20472486510268173,1.0,0,0.039275134897318265,-16.09636676119601
E01015358,0.018,0.032137717342748576,1.0,0,0.014137717342748577,78.542874126381
E01015359,-0.145,-0.017301780880554934,1.0,0,0.12769821911944507,-88.06773732375522
E01015360,0.083,-0.005106352850550215,1.0,0,-0.08810635285055021,-106.15223235006049
E01015361,0.125,0.18633594166223108,1.0,0,0.06133594166223108,49.06875332978486
E01015362,-0.347,-0.25696177227789563,1.0,0,0.09003822772210435,-25.947616058243327
E01015363,0.63,0.4559544247556222,1.0,0,-0.1740455752443778,-27.626281784821874
E01015364,-0.402,-0.07114320791730468,1.0,0,0.33085679208269536,-82.30268459768541
E01015365,0.718,0.6043947578123647,1.0,0,-0.11360524218763524,-15.822457129197108
E01015366,-0.345,0.11668663118334018,1.0,0,0.46168663118334013,-133.82221193720005
E01015367,1.273,0.8440183143142538,1.0,0,-0.42898168568574613,-33.69848277185751
E01015368,0.734,0.3451851814756835,1.0,0,-0.3888148185243165,-52.972046120479085
E01015369,0.155,0.17195186357991915,1.0,0,0.016951863579919152,10.936686180593002
E01015370,-0.929,-0.024307436542111965,1.0,0,0.9046925634578881,-97.38348368760904
E01015371,0.195,0.5785987638980411,1.0,0,0.3835987638980411,196.71731481950823
E01015372,-0.15,-0.001317657472464097,1.0,0,0.1486823425275359,-99.12156168502393
E01015373,0.62,0.5544681801677324,1.0,0,-0.06553181983226763,-10.569648360043168
E01015374,0.48,0.37730059205519917,1.0,0,-0.10269940794480081,-21.395709988500172
E01015375,1.028,0.5663364886356783,1.0,0,-0.4616635113643217,-44.90890188368888
E01015376,0.42,0.5568293914339792,1.0,0,0.13682939143397926,32.57842653189982
E01015377,0.759,0.5192340560840909,1.0,0,-0.2397659439159091,-31.58971593094982
E01015378,-0.048,0.21232084493833736,1.0,0,0.26032084493833735,-542.3350936215362
E01015379,0.35,-0.5578196374871867,1.0,0,-0.9078196374871866,-259.3770392820534
E01015380,-0.603,-0.6088060905135012,1.0,0,-0.0058060905135012275,0.9628674151743329
E01015381,0.05,-0.4967327110867824,1.0,0,-0.5467327110867825,-1093.4654221735648
E01015382,-0.268,-0.30619337653954426,1.0,0,-0.038193376539544244,14.251259902815015
E01015383,-0.399,-0.3018980527685514,1.0,0,0.0971019472314486,-24.336327626929474
E01015384,-0.13,-0.6638221751275282,1.0,0,-0.5338221751275282,410.63244240579087
E01015385,-0.512,-0.45148656108175556,1.0,0,0.060513438918244455,-11.81903103871962
E01015386,0.041,0.01718651514148995,1.0,0,-0.02381348485851005,-58.08167038660988
E01015387,-0.811,-0.5684023111985006,1.0,0,0.24259768880149946,-29.913401825092407
E01015388,-2.303,-1.2319577652377878,1.0,0,1.0710422347622122,-46.5063931724799
E01015389,-0.81,-0.3427125946162044,1.0,0,0.46728740538379565,-57.68980313380193
E01015390,0.443,0.2934069527633727,1.0,0,-0.1495930472366273,-33.76818222045763
E01015391,0.086,-0.021732155589693335,1.0,0,-0.10773215558969333,-125.26994836010854
E01015392,0.191,0.15552550840461893,1.0,0,-0.035474491595381075,-18.573032248890616
E01015393,0.423,0.2687019020101751,1.0,0,-0.1542980979898249,-36.47709172336287
E01015394,0.03,-0.028665445662882046,1.0,0,-0.058665445662882044,-195.55148554294016
E01015395,-1.003,-0.5498434288435905,1.0,0,0.4531565711564094,-45.180116765344906
E01015396,-1.575,-1.1609436430969984,1.0,0,0.4140563569030016,-26.28929250177788
E01015397,-2.131,-1.3480930110590315,1.0,0,0.7829069889409683,-36.738948331345306
E01015398,-1.659,-1.208506794742643,1.0,0,0.4504932052573569,-27.15450302937655
E01015399,-1.542,-0.7341269094702779,1.0,0,0.8078730905297221,-52.391251007115564
E01015400,-1.643,-1.2430248483295783,1.0,0,0.39997515167042175,-24.344196693269733
E01015401,-1.773,-1.0892298182151068,1.0,0,0.6837701817848931,-38.56571809277457
E01015402,-0.862,-0.2876732310348359,1.0,0,0.5743267689651641,-66.62723537878934
E01015403,-1.203,-0.3976587791395463,1.0,0,0.8053412208604538,-66.94440738657138
E01015404,-1.644,-0.8963038954245277,1.0,0,0.7476961045754722,-45.480298331841375
E01015405,-0.867,-0.5130262839446981,1.0,0,0.3539737160553019,-40.827418230138626
E01015406,-0.803,-0.6340462709916879,1.0,0,0.16895372900831218,-21.04031494499529
E01015407,-0.27,-0.3013572221103875,1.0,0,-0.031357222110387495,11.613785966810182
E01015408,-0.095,-0.5821759267566919,1.0,0,-0.48717592675669197,512.8167650070442
E01015409,-0.598,-0.6731455842381846,1.0,0,-0.07514558423818463,12.566151210398766
E01015410,-0.346,-0.5116318729961229,1.0,0,-0.16563187299612292,47.87048352489102
E01015411,-0.888,-0.6347769475878278,1.0,0,0.25322305241217224,-28.516109505875253
E01015412,-2.457,-1.2597292649430891,1.0,0,1.1972707350569107,-48.72896764578391
E01015413,-1.178,-0.4592977395619905,1.0,0,0.7187022604380094,-61.010378644992315
E01015414,-1.896,-0.7912858763600052,1.0,0,1.1047141236399947,-58.26551285021069
E01015415,-1.094,-0.5548089459342959,1.0,0,0.5391910540657042,-49.2862023826055
E01015416,-1.892,-0.8742025560337559,1.0,0,1.017797443966244,-53.794790907306776
E01015417,-0.301,-0.4548910997871235,1.0,0,-0.1538910997871235,51.12661122495798
E01015418,-0.446,-0.48404290335065553,1.0,0,-0.03804290335065552,8.529798957546081
E01015419,-0.628,-0.6876077614808858,1.0,0,-0.05960776148088576,9.491681764472254
E01015420,0.547,-0.6269658296045596,1.0,0,-1.1739658296045596,-214.61898164617176
E01015421,-0.651,-0.6979617054768297,1.0,0,-0.04696170547682965,7.213779643138195
E01015422,-0.555,-0.7737467485345504,1.0,0,-0.21874674853455034,39.41382856478384
E01015423,0.209,0.0410639341293085,0.75,1,-0.1679360658706915,-80.35218462712513
E01015424,-0.535,-0.3282356710795566,1.0,0,0.20676432892044344,-38.64753811597073
E01015425,-0.648,-0.5138468858239781,1.0,0,0.13415311417602194,-20.702641076546595
E01015426,-0.219,-0.33940051833518403,1.0,0,-0.12040051833518403,54.97740563250412
E01015427,0.293,-0.25169560417889747,1.0,0,-0.5446956041788975,-185.90293657982852
E01015428,-1.173,-0.6242672607963249,1.0,0,0.5487327392036752,-46.78028467209507
E01015429,-0.613,-0.505491686351148,1.0,0,0.10750831364885194,-17.538060954135716
E01015430,-0.248,-0.5421361222191449,1.0,0,-0.29413612221914487,118.60327508836487
E01015431,-0.883,-0.688866329967765,1.0,0,0.19413367003223503,-21.985693095383354
E01015432,-0.826,-0.5989761505726522,1.0,0,0.22702384942734777,-27.484727533577214
E01015433,-0.632,-0.6601753365761507,1.0,0,-0.028175336576150678,4.458122875973208
E01015434,-1.811,-1.2848081887915968,1.0,0,0.5261918112084032,-29.055318123048217
E01015435,-0.046,-0.5973647182912432,1.0,0,-0.5513647182912431,1198.6189528070502
E01015436,-1.091,-0.5565753776251829,1.0,0,0.534424622374817,-48.98484164755427
E01015437,-1.397,-1.0262099614921658,1.0,0,0.3707900385078342,-26.54187820385356
E01015438,0.038,0.044774046366989936,1.0,0,0.006774046366989937,17.826437807868256
E01015439,0.541,-0.00825107309190594,1.0,0,-0.549251073091906,-101.52515214268132
E01015440,0.032,-0.05129687084617091,1.0,0,-0.0832968708461709,-260.30272139428405
E01015441,0.619,0.3279975682748118,1.0,0,-0.2910024317251882,-47.01170140956191
E01015442,-0.476,-0.5745358345387679,1.0,0,-0.09853583453876791,20.70080557537141
