LSOA11CD,WiderBarriers_2019,WiderBarriers_2025_pred,confidence,boundary_changed,change,pct_change
E01021332,-0.77,-1.4910582731120154,1.0,0,-0.7210582731120154,93.643931572989
E01021333,-1.014,-1.6371234619789923,1.0,0,-0.6231234619789923,61.45201794664618
E01021334,0.146,-0.5924269175519189,1.0,0,-0.7384269175519189,-505.7718613369308
E01021335,-0.865,-1.517423672771956,1.0,0,-0.6524236727719559,75.42470205456137
E01021336,0.618,-0.33794107327111533,1.0,0,-0.9559410732711153,-154.6830215649054
E01021337,-0.039,-1.4078983000690335,1.0,0,-1.3688983000690336,3509.9956412026504
E01021338,0.826,-0.2611019393416708,1.0,0,-1.0871019393416708,-131.61040427865265
E01021339,1.706,0.8367708487430754,1.0,0,-0.8692291512569246,-50.95129843241058
E01021340,0.122,0.0090454182937869,1.0,0,-0.1129545817062131,-92.58572271001074
E01021341,-0.609,-1.3952780928302497,1.0,0,-0.7862780928302497,129.10970325619866
E01021342,1.411,0.5735123546175487,1.0,0,-0.8374876453824514,-59.354191735113496
E01021343,0.538,0.49083555709096044,1.0,0,-0.047164442909039594,-8.766625076029664
E01021344,0.129,0.08019957032418741,1.0,0,-0.04880042967581259,-37.829790446366346
E01021345,-1.053,-1.5799837694017116,1.0,0,-0.5269837694017117,50.0459420134579
E01021346,-0.166,-0.8687158884930916,1.0,0,-0.7027158884930915,423.3228243934286
E01021347,-1.732,-2.0568016478505693,1.0,0,-0.3248016478505693,18.752981977515546
E01021348,-2.11,-2.4070457477642018,1.0,0,-0.2970457477642019,14.077997524369758
E01021349,-1.637,-1.2716958770599496,1.0,0,0.36530412294005044,-22.315462610876633
E01021350,-1.509,-1.3571735476102376,1.0,0,0.15182645238976233,-10.061395121919308
E01021351,-3.243,-2.278341880736299,1.0,0,0.9646581192637007,-29.745856283185343
E01021352,-1.587,-0.954028609651155,1.0,0,0.632971390348845,-39.88477569936011
E01021353,-0.056,-0.7744652183047072,1.0,0,-0.7184652183047071,1282.9736041155484
E01021354,0.744,0.9005326625561962,1.0,0,0.15653266255619624,21.03933636508014
E01021355,-0.397,-0.7961631762875085,1.0,0,-0.3991631762875085,100.54488067695429
E01021356,-1.644,-1.8727621926466127,1.0,0,-0.2287621926466128,13.914975221813432
E01021357,-0.843,-0.8093543491593139,1.0,0,0.03364565084068605,-3.991180408147811
E01021358,0.471,0.16058638569442507,1.0,0,-0.3104136143055749,-65.90522596721335
E01021359,0.339,0.17316701124621867,1.0,0,-0.16583298875378136,-48.9182857680771
E01021360,0.392,-1.1392262814792855,1.0,0,-1.5312262814792854,-390.6189493569605
E01021361,-1.108,-1.9924276674607941,1.0,0,-0.884427667460794,79.8219916480861
E01021362,-1.352,-1.1649068481346454,1.0,0,0.1870931518653547,-13.83825087761499
E01021364,-2.183,-1.6013690188510958,1.0,0,0.581630981148904,-26.643654656385895
E01021365,0.941,0.5516853404551486,1.0,0,-0.38931465954485134,-41.372439909123415
E01021366,-2.638,-2.3397451786450096,1.0,0,0.29825482135499026,-11.306096336428745
E01021367,0.396,0.7674128350323609,1.0,0,0.3714128350323609,93.7911199576669
E01021368,0.444,0.5910026046311474,1.0,0,0.1470026046311474,33.10869473674491
E01021369,-0.335,-0.06192558752042514,1.0,0,0.27307441247957487,-81.51474999390294
E01021370,0.764,0.6081879374939961,1.0,0,-0.15581206250600388,-20.394249019110454
E01021371,-1.938,-1.4361365978671596,1.0,0,0.5018634021328403,-25.8959443824995
E01021372,-0.517,0.16225856715581688,1.0,0,0.6792585671558169,-131.38463581350422
E01021373,-0.555,-0.5648730470025325,0.75,1,-0.009873047002532442,1.778927387843683
E01021374,0.474,0.4368241536607102,1.0,0,-0.037175846339289775,-7.843005556812189
E01021375,-2.099,-2.204809648703579,1.0,0,-0.10580964870357867,5.04095515500613
E01021376,-1.957,-1.834531386849363,1.0,0,0.12246861315063717,-6.257977166614062
E01021377,-1.235,-1.505661494950111,1.0,0,-0.27066149495011094,21.915910522276185
E01021378,-0.524,-1.1726316386368363,1.0,0,-0.6486316386368363,123.78466386199165
E01021379,-2.879,-2.2088826940032744,1.0,0,0.6701173059967256,-23.27604397348821
E01021380,-0.98,-1.062015840571989,1.0,0,-0.08201584057198907,8.368963323672354
E01021381,-2.619,-2.7942229991494205,1.0,0,-0.1752229991494203,6.690454339420401
E01021382,-2.112,-2.870577402261298,1.0,0,-0.7585774022612979,35.91749063737206
E01021383,-2.031,-2.843003424936708,1.0,0,-0.8120034249367079,39.98047390136425
E01021384,-2.635,-2.7090927527746675,1.0,0,-0.07409275277466776,2.811869175509213
E01021385,-1.557,-1.377726224169989,1.0,0,0.17927377583001092,-11.514051113038596
E01021386,-3.086,-3.283086972996675,1.0,0,-0.19708697299667532,6.386486487254548
E01021387,0.056,-1.463800115288748,1.0,0,-1.5198001152887481,-2713.928777301336
E01021388,-0.127,-1.651871422698191,1.0,0,-1.524871422698191,1200.6861596048748
E01021389,-1.188,-2.3109883975384076,1.0,0,-1.1229883975384076,94.52764289043836
E01021390,-2.554,-3.1307406838474026,1.0,0,-0.5767406838474027,22.581859195278103
E01021391,0.249,-0.4845419728829039,1.0,0,-0.7335419728829039,-294.59516983249154
E01021392,-0.56,-1.365120374113199,1.0,0,-0.8051203741131989,143.77149537735693
E01021393,-0.698,-1.3816394810192933,1.0,0,-0.6836394810192934,97.94261905720536
E01021394,-0.823,-2.0161688974279945,1.0,0,-1.1931688974279946,144.97799482721686
E01021395,-1.46,-1.7706529494987175,1.0,0,-0.3106529494987176,21.27759928073408
E01021396,-1.608,-1.9054317600069188,1.0,0,-0.29743176000691873,18.49700000043027
E01021397,-0.97,-1.9349688633649191,1.0,0,-0.9649688633649192,99.48132612009476
E01021398,-2.901,-3.635589904022291,1.0,0,-0.7345899040222914,25.321954637100706
E01021399,-1.241,-1.8563158293852444,1.0,0,-0.6153158293852443,49.58225861283193
E01021400,-2.435,-2.172448747873151,1.0,0,0.26255125212684893,-10.782392284470182
E01021401,-1.443,-1.5992994952014397,1.0,0,-0.1562994952014396,10.831565849025612
E01021402,-1.558,-1.8388857401682785,1.0,0,-0.2808857401682785,18.02860976689849
E01021403,-3.563,-3.0712106499225857,1.0,0,0.4917893500774144,-13.802676117805625
E01021404,-1.366,-2.419348461766018,1.0,0,-1.053348461766018,77.11189324787833
E01021405,-1.539,-1.803965703990499,1.0,0,-0.2649657039904991,17.21674489866791
E01021406,-3.322,-3.4832243556738574,1.0,0,-0.1612243556738573,4.853231657852417
E01021407,-2.638,-3.033794407056651,1.0,0,-0.39579440705665103,15.003578736036811
E01021408,-2.359,-3.0831095824537638,1.0,0,-0.7241095824537638,30.6956160429743
E01021409,-2.445,-3.2792648696927804,1.0,0,-0.8342648696927806,34.121262564121906
E01021410,-0.192,-1.50958836477191,1.0,0,-1.31758836477191,686.2439399853698
E01021411,-1.723,-2.6490721997622098,1.0,0,-0.9260721997622097,53.747661042496205
E01021412,-1.384,-2.4534074385533984,1.0,0,-1.0694074385533985,77.26932359489874
E01021413,-2.142,-3.183540787988168,1.0,0,-1.041540787988168,48.62468664744015
E01021414,-1.692,-1.9897702446024916,1.0,0,-0.2977702446024917,17.59871422000542
E01021415,0.849,-0.10149034416530514,1.0,0,-0.9504903441653051,-111.95410414196762
E01021416,-0.135,-0.8436650470214724,1.0,0,-0.7086650470214724,524.9370718677573
E01021417,0.094,-0.5213180137932023,1.0,0,-0.6153180137932023,-654.5936316948961
E01021418,0.444,0.7849378664220157,1.0,0,0.3409378664220157,76.78780775270623
E01021419,-0.965,-0.6790063914964257,1.0,0,0.28599360850357425,-29.636643368246038
E01021420,-0.409,-0.18656241057481196,1.0,0,0.22243758942518801,-54.385718685865044
E01021422,-0.191,-1.1593940519785544,1.0,0,-0.9683940519785543,507.01259265892895
E01021423,0.638,1.0423813754109092,1.0,0,0.40438137541090924,63.38266072271305
E01021424,-1.627,-0.8466034639258477,1.0,0,0.7803965360741523,-47.965367920968184
E01021425,0.053,0.9001030178216889,1.0,0,0.8471030178216888,1598.3075807956393
E01021426,0.593,0.9623769496394579,1.0,0,0.3693769496394579,62.2895361955241
E01021427,0.344,0.4686523880403211,1.0,0,0.12465238804032114,36.236159314046844
E01021428,-1.712,-1.7092497827528086,1.0,0,0.0027502172471913777,-0.16064353079388888
E01021429,-0.47,-0.18994018199551907,1.0,0,0.2800598180044809,-59.58719532010232
E01021430,-1.706,-1.725589014063953,1.0,0,-0.01958901406395297,1.148242324967935
E01021431,0.223,-0.4727169226164829,1.0,0,-0.6957169226164829,-311.9806827876605
E01021432,1.872,1.4338022841338807,1.0,0,-0.43819771586611944,-23.40799764242091
E01021433,1.059,0.5559256143863681,1.0,0,-0.5030743856136318,-47.50466341960641
E01021434,0.577,-0.37038220456509163,1.0,0,-0.9473822045650916,-164.19102332150635
E01021435,1.113,-0.3739856199819879,1.0,0,-1.486985619981988,-133.60158310709684
E01021436,1.598,0.7872230774862914,0.75,1,-0.8107769225137087,-50.73697888070768
E01021437,1.926,1.0375391363094324,1.0,0,-0.8884608636905675,-46.12984754364317
E01021438,-0.315,-1.3162454153395315,1.0,0,-1.0012454153395316,317.8556874093751
E01021439,1.966,1.5660012176624052,0.75,1,-0.3999987823375948,-20.34581802327542
E01021441,0.436,-0.9633117867201955,1.0,0,-1.3993117867201954,-320.9430703486687
E01021442,-2.493,-2.573495533562936,1.0,0,-0.08049553356293604,3.228862156555798
E01021443,-0.092,-0.6213607891804446,1.0,0,-0.5293607891804446,575.3921621526572
E01021444,-0.041,-0.6513647251131549,1.0,0,-0.6103647251131549,1488.6944514954996
E01021445,-0.749,-1.3192658571680538,1.0,0,-0.5702658571680538,76.13696357383895
E01021446,-0.043,-0.3215713376895184,1.0,0,-0.2785713376895184,647.8403202081823
E01021447,-1.561,-2.3021812721712562,1.0,0,-0.7411812721712563,47.48118335498119
E01021448,1.415,0.3091202713106786,1.0,0,-1.1058797286893214,-78.15404443034073
E01021449,1.006,0.5571594694405038,1.0,0,-0.44884053055949624,-44.616354926391274
E01021450,-0.731,-1.6709487290974638,1.0,0,-0.9399487290974639,128.5839574688733
E01021451,2.017,1.4282326132440533,1.0,0,-0.5887673867559466,-29.190252194147085
E01021452,-1.231,-1.5719931887386147,1.0,0,-0.3409931887386146,27.700502740748547
E01021453,-0.592,-1.63732753482091,1.0,0,-1.0453275348209101,176.5755970981267
E01021454,0.198,-0.1480061157059362,1.0,0,-0.3460061157059362,-174.75056348784656
E01021455,-1.86,-2.81856258838498,1.0,0,-0.9585625883849798,51.53562303145053
E01021456,0.363,-1.0077810135302436,1.0,0,-1.3707810135302436,-377.6256235620506
E01021457,0.013,-0.7933286554264958,1.0,0,-0.8063286554264958,-6202.528118665353
E01021458,-0.359,-1.0124372299793651,1.0,0,-0.6534372299793652,182.0159414984304
E01021459,-2.057,-2.7763931912670152,1.0,0,-0.7193931912670153,34.9729310290236
E01021460,0.039,-0.4756118733217867,1.0,0,-0.5146118733217867,-1319.517623902017
E01021461,1.884,1.1585646203598683,1.0,0,-0.7254353796401316,-38.50506261359509
E01021462,-0.923,-0.5561325630690145,1.0,0,0.36686743693098556,-39.747284607907424
E01021463,-0.21,-0.36944188478889584,1.0,0,-0.15944188478889584,75.92470704233136
E01021464,0.525,0.14196586645124187,1.0,0,-0.38303413354875815,-72.95888258071584
E01021465,-0.269,-1.6862352908384235,1.0,0,-1.4172352908384234,526.853267969674
E01021466,-1.7,-3.0974119351897897,1.0,0,-1.3974119351897898,82.20070206998763
E01021467,-1.621,-2.4727622516831618,1.0,0,-0.8517622516831618,52.54548128828882
E01021468,-0.565,-0.5665478019858327,1.0,0,-0.0015478019858327086,0.27394725412968296
E01021469,-0.264,-2.5990218453574863,1.0,0,-2.3350218453574865,884.4779717263206
E01021470,-0.06,-1.7845310959544622,1.0,0,-1.7245310959544622,2874.2184932574373
E01021471,-1.486,-2.359863115937502,1.0,0,-0.8738631159375021,58.80640080333123
E01021472,1.211,0.8476651626700169,1.0,0,-0.3633348373299832,-30.002876740708764
E01021473,-0.261,-0.5122123827936713,1.0,0,-0.2512123827936713,96.24995509336065
E01021474,-0.94,-2.125473449769604,1.0,0,-1.1854734497696042,126.11419678400046
E01021475,0.501,0.07429875407319633,1.0,0,-0.4267012459268037,-85.16990936662748
E01021476,0.259,-0.7539096382484711,1.0,0,-1.012909638248471,-391.08480241253704
E01021477,-1.349,-1.1654941836587067,1.0,0,0.18350581634129326,-13.603099802912771
E01021478,-0.723,-1.0283000056124674,1.0,0,-0.3053000056124674,42.22683341804529
E01021479,-0.495,-1.5945998697030608,1.0,0,-1.0995998697030607,222.14138781880013
E01021480,-0.723,-1.288922056259397,1.0,0,-0.5659220562593971,78.27414332771744
E01021481,-1.703,-1.4114410347323374,1.0,0,0.2915589652676627,-17.120315048013072
E01021482,-0.566,-0.40770361730612215,1.0,0,0.1582963826938778,-27.96755877983707
E01021483,-0.811,-1.416443520684494,1.0,0,-0.605443520684494,74.65394829648508
E01021484,0.915,1.2728215544458317,1.0,0,0.35782155444583164,39.10618081375209
E01021485,1.227,1.1561051904436752,1.0,0,-0.07089480955632488,-5.77789808935003
E01021486,1.763,1.84856642198965,1.0,0,0.08556642198965014,4.85345558648044
E01021487,0.321,1.1143895481760167,1.0,0,0.7933895481760167,247.16185301433543
E01021488,1.357,1.6278211433382066,1.0,0,0.2708211433382066,19.95734291364824
E01021489,0.36,1.6609459706337337,1.0,0,1.3009459706337339,361.37388073159275
E01021490,1.29,1.9531966291051663,1.0,0,0.6631966291051663,51.41059140350126
E01021491,-0.066,1.1163701797994294,1.0,0,1.1823701797994295,-1791.469969393075
E01021492,0.569,1.8128595389254465,1.0,0,1.2438595389254465,218.60448838760047
E01021493,0.352,1.1783746419314487,1.0,0,0.8263746419314487,234.76552327597975
E01021494,0.654,0.1557568506621147,1.0,0,-0.4982431493378853,-76.18396778866749
E01021495,0.748,0.11666898053124775,1.0,0,-0.6313310194687523,-84.40254270972625
E01021496,0.683,1.1948381605463134,1.0,0,0.5118381605463134,74.93970139770327
E01021497,0.535,1.9250361173709405,1.0,0,1.3900361173709403,259.8198350226057
E01021498,0.401,0.8730246258963754,1.0,0,0.4720246258963754,117.7118767821385
E01021499,-0.066,0.9068837132694414,1.0,0,0.9728837132694415,-1474.0662322264263
E01021500,0.976,0.9847970915884092,1.0,0,0.008797091588409245,0.901341351271439
E01021501,0.73,0.5937618422852202,1.0,0,-0.13623815771477976,-18.662761330791746
E01021502,0.996,0.9838378181668104,1.0,0,-0.012162181833189623,-1.2211025936937372
E01021503,1.088,1.2602991847964422,1.0,0,0.17229918479644213,15.836322132025929
E01021504,-0.566,0.4360859578351153,1.0,0,1.0020859578351153,-177.04698901680484
E01021505,-0.58,0.05251324076720674,1.0,0,0.6325132407672067,-109.05400702882875
E01021506,0.713,0.9440451290301681,1.0,0,0.23104512903016816,32.40464642779357
E01021507,2.594,2.10408897809461,1.0,0,-0.4899110219053897,-18.886315416553188
E01021508,0.347,0.49783637821463567,1.0,0,0.1508363782146357,43.46869689182585
E01021509,0.144,-0.0796294734244368,1.0,0,-0.2236294734244368,-155.29824543363668
E01021510,0.275,0.05638954972716373,1.0,0,-0.2186104502728363,-79.49470919012228
E01021511,-0.698,-0.4643819986918578,1.0,0,0.23361800130814214,-33.46962769457624
E01021512,-0.711,-0.49033633375198543,1.0,0,0.22066366624801453,-31.035677390719346
E01021513,-0.475,-1.5079917845115696,1.0,0,-1.0329917845115695,217.47195463401465
E01021514,0.027,-0.790598474897476,1.0,0,-0.8175984748974761,-3028.1424996202813
E01021515,-0.66,-1.0094927558257916,1.0,0,-0.34949275582579153,52.95344785239266
E01021516,-0.37,-1.3989604107453562,1.0,0,-1.028960410745356,278.0974083095557
E01021517,-0.467,-0.7077842996663939,1.0,0,-0.24078429966639386,51.55980720907792
E01021518,1.248,0.9096512421206118,1.0,0,-0.33834875787938823,-27.111278676233027
E01021519,-0.733,-0.9349855194879741,1.0,0,-0.20198551948797416,27.556005387172466
E01021520,-0.051,-0.012209641163297494,1.0,0,0.0387903588367025,-76.05952713078922
E01021521,-0.786,-0.38767951807841716,1.0,0,0.39832048192158287,-50.6769060968935
E01021522,0.381,-0.3379284446219869,1.0,0,-0.7189284446219869,-188.6951298220438
E01021523,-0.088,-0.6705488916427366,1.0,0,-0.5825488916427366,661.9873768667462
E01021524,-0.903,-1.1196956487583791,1.0,0,-0.2166956487583791,23.99730329550156
E01021525,0.219,-0.2292695589376245,1.0,0,-0.4482695589376245,-204.68929631855002
E01021526,-0.504,-0.7545438566604954,1.0,0,-0.2505438566604954,49.71108267073321
E01021527,-0.695,-0.6761981133716906,1.0,0,0.018801886628309394,-2.705307428533726
E01021528,-0.714,-0.613285405476677,1.0,0,0.10071459452332299,-14.105685507468205
E01021529,0.828,0.714871497753763,1.0,0,-0.11312850224623694,-13.662862590125236
E01021530,-0.824,-0.43388457349593457,1.0,0,0.3901154265040654,-47.34410515826037
E01021531,-0.22,-0.4140937075992458,1.0,0,-0.1940937075992458,88.22441254511173
E01021532,-1.679,-0.43888363499487604,1.0,0,1.240116365005124,-73.86041483056128
E01021533,0.995,-0.29727433349169896,1.0,0,-1.292274333491699,-129.87681743635167
E01021535,0.223,-0.2489500404480292,1.0,0,-0.47195004044802924,-211.63678943857812
E01021536,1.448,0.32532210687568464,1.0,0,-1.1226778931243153,-77.53300366880632
E01021537,0.471,-0.9371526115285151,1.0,0,-1.4081526115285152,-298.9708304731455
E01021538,0.369,-0.24794291952431766,1.0,0,-0.6169429195243177,-167.19320312312132
E01021539,0.456,-1.1130473471870586,1.0,0,-1.5690473471870585,-344.0893305234777
E01021540,-0.09,-0.44468390103165567,1.0,0,-0.3546839010316557,394.0932233685063
E01021541,0.977,-0.49910288908690936,0.75,1,-1.4761028890869095,-151.08524965065604
E01021542,1.299,0.34984891476833835,1.0,0,-0.9491510852316616,-73.06782796240658
E01021543,-0.405,-1.3526623421317243,1.0,0,-0.9476623421317243,233.99070176091956
E01021544,1.321,0.6599097063815746,1.0,0,-0.6610902936184253,-50.04468536097088
E01021545,-1.078,-1.1708169428326156,1.0,0,-0.09281694283261555,8.610106014157285
E01021546,0.718,-0.061172604419815396,1.0,0,-0.7791726044198154,-108.51986133980716
E01021547,0.754,0.5485479610985748,1.0,0,-0.20545203890142516,-27.248281021409174
E01021548,0.541,-0.4219301855398696,1.0,0,-0.9629301855398696,-177.99079215154705
E01021550,-0.623,-1.8394270506754467,1.0,0,-1.2164270506754467,195.25313815015195
E01021551,0.768,-0.7123253511888452,1.0,0,-1.4803253511888452,-192.75069676938088
E01021552,0.884,-0.6629075436304317,1.0,0,-1.5469075436304318,-174.98954113466422
E01021553,0.873,-0.5376618330507037,1.0,0,-1.4106618330507037,-161.5878388374231
E01021554,1.953,0.42774363147201,1.0,0,-1.52525636852799,-78.0981243485914
E01021555,-0.851,-1.401781016203529,1.0,0,-0.5507810162035289,64.72162352567908
E01021556,0.521,-0.43518045325210053,1.0,0,-0.9561804532521005,-183.52791809061432
E01021557,-0.747,-1.2598510989053775,1.0,0,-0.5128510989053775,68.6547655830492
E01021558,-0.87,-1.3070809679375666,1.0,0,-0.43708096793756657,50.23919171696168
E01021559,0.323,-1.059802695703024,1.0,0,-1.382802695703024,-428.1122896913386
E01021560,0.684,-0.700880164638451,1.0,0,-1.3848801646384512,-202.46786032725893
E01021561,-0.243,-0.9035167608225912,1.0,0,-0.6605167608225913,271.81759704633384
E01021562,1.771,0.16067161488838744,1.0,0,-1.6103283851116124,-90.92763326434853
E01021563,2.439,1.80152216707272,1.0,0,-0.6374778329272801,-26.13685251854367
E01021564,0.033,-1.3256406191340533,1.0,0,-1.3586406191340532,-4117.0927852547065
E01021565,2.334,1.1579931482057466,1.0,0,-1.1760068517942535,-50.38589767756013
E01021566,0.595,-0.6382912432519756,1.0,0,-1.2332912432519756,-207.27583920201272
E01021568,-0.366,-1.0282066925146722,1.0,0,-0.6622066925146722,180.93079030455527
E01021569,-1.239,-1.3177632207821128,1.0,0,-0.07876322078211273,6.356999256022012
E01021570,-1.629,-1.4619502879121804,1.0,0,0.1670497120878196,-10.254739845783892
E01021571,-0.055,-1.1021093700295996,1.0,0,-1.0471093700295997,1903.8352182356357
E01021572,1.07,0.023437334959279476,1.0,0,-1.0465626650407205,-97.80959486361873
E01021573,1.351,0.4623070546983501,1.0,0,-0.8886929453016499,-65.78038085134345
E01021574,2.82,2.2697890667347758,0.75,1,-0.5502109332652241,-19.51102600231291
E01021575,1.566,0.9978337062800138,1.0,0,-0.5681662937199863,-36.281372523626196
E01021576,3.24,2.151374998084554,1.0,0,-1.0886250019154464,-33.59953709615575
E01021577,-0.284,-1.5202858509646253,1.0,0,-1.2362858509646253,435.31191935374136
E01021578,1.421,0.8572501832358463,1.0,0,-0.5637498167641537,-39.67275276313538
E01021579,-1.333,-1.6074695323432833,1.0,0,-0.2744695323432833,20.590362516375343
E01021580,-1.085,-3.2707061399761246,1.0,0,-2.1857061399761246,201.44757050471196
E01021582,1.569,0.5507941037573981,1.0,0,-1.018205896242602,-64.8952132723137
E01021583,0.388,-0.34353099128890496,1.0,0,-0.731530991288905,-188.53891528064563
E01021584,-1.821,-2.6549184007068,1.0,0,-0.8339184007068001,45.794530516573325
E01021585,-0.223,-1.2871236650716598,1.0,0,-1.0641236650716597,477.18550003213437
E01021586,-0.67,-1.4230646602307102,1.0,0,-0.7530646602307102,112.39771048219554
E01021587,-0.018,-1.2435823727193123,1.0,0,-1.2255823727193123,6808.790959551735
E01021588,2.281,1.1463640934429877,1.0,0,-1.1346359065570124,-49.74291567544991
E01021589,2.051,1.2770877822716542,1.0,0,-0.773912217728346,-37.73340895798859
E01021590,-0.479,-1.399065416672892,1.0,0,-0.920065416672892,192.08046277095866
E01021591,0.071,-1.3431531952919877,1.0,0,-1.4141531952919877,-1991.7650637915322
E01021592,3.017,2.150793355387865,1.0,0,-0.8662066446121348,-28.7108599473694
E01021593,0.377,-0.19962110522062515,1.0,0,-0.5766211052206252,-152.94989528398546
E01021594,0.479,-0.4125413493705903,0.75,1,-0.8915413493705903,-186.12554266609402
E01021595,0.003,0.12099580359144152,1.0,0,0.11799580359144152,3933.1934530480503
E01021596,3.251,2.226631379075708,1.0,0,-1.024368620924292,-31.509339308652475
E01021597,1.507,0.08945995630644225,1.0,0,-1.4175400436935577,-94.06370562001047
E01021598,1.546,0.3065792996829798,1.0,0,-1.2394207003170203,-80.16951489760804
E01021599,0.078,-1.2442243153864985,1.0,0,-1.3222243153864985,-1695.1593787006393
E01021600,-0.524,-1.4547366523484242,1.0,0,-0.9307366523484242,177.62149853977562
E01021601,2.577,1.484983338252503,1.0,0,-1.092016661747497,-42.375501037931585
E01021602,1.272,0.19412836316123652,1.0,0,-1.0778716368387635,-84.73833622946255
E01021604,-0.565,-0.8200860808705137,1.0,0,-0.25508608087051377,45.147978915135184
E01021605,-1.156,-0.9901048070803451,1.0,0,0.16589519291965482,-14.350795235264258
E01021606,0.496,0.00663465800351562,1.0,0,-0.4893653419964844,-98.66236733800089
E01021607,0.024,0.4851418099862323,1.0,0,0.4611418099862323,1921.4242082759677
E01021608,1.729,1.8997911737121873,1.0,0,0.17079117371218722,9.878032024996369
E01021609,-1.726,-0.9711517881442403,1.0,0,0.7548482118557597,-43.733963606938566
E01021610,1.26,1.2009527476143964,1.0,0,-0.0590472523856036,-4.686289871873302
E01021611,-1.121,-0.6419055305567298,1.0,0,0.47909446944327017,-42.73813286737468
E01021612,-0.897,-0.5910421606891707,1.0,0,0.3059578393108293,-34.10901218626859
E01021613,1.898,1.574169317102095,1.0,0,-0.32383068289790495,-17.061679815484982
E01021614,-1.033,-0.9158674615119013,1.0,0,0.11713253848809857,-11.339064713271885
E01021615,0.226,0.04401717439384281,1.0,0,-0.1819828256061572,-80.52337416201645
E01021616,-0.357,-1.320482607250701,0.75,1,-0.963482607250701,269.8830832635017
E01021617,0.995,0.3896872953815197,1.0,0,-0.6053127046184803,-60.83544770034978
E01021618,0.219,-0.09049394311965381,1.0,0,-0.30949394311965384,-141.3214352144538
E01021619,0.682,0.2432596181637993,1.0,0,-0.4387403818362008,-64.33143428683296
E01021620,0.217,0.5672438752617233,1.0,0,0.3502438752617233,161.40270749388168
E01021621,-0.261,0.5486335043103454,1.0,0,0.8096335043103454,-310.2044077817415
E01021622,-0.31,-1.9296389685210664,1.0,0,-1.6196389685210664,522.4641833938924
E01021623,0.27,-0.3332702878283204,1.0,0,-0.6032702878283205,-223.43343993641497
E01021624,-0.438,-1.7405632227974155,1.0,0,-1.3025632227974155,297.388863652378
E01021625,0.086,-0.9564444553517137,1.0,0,-1.0424444553517138,-1212.1447155252488
E01021626,-0.038,-1.5384152845242747,1.0,0,-1.5004152845242746,3948.4612750638807
E01021627,1.47,0.15003882432607277,1.0,0,-1.3199611756739271,-89.79327725672974
E01021628,0.457,-0.3296844216489274,1.0,0,-0.7866844216489275,-172.1410113017347
E01021629,1.655,0.8780286118955607,1.0,0,-0.7769713881044393,-46.946911667941954
E01021631,2.462,0.8033941274541703,1.0,0,-1.65860587254583,-67.36823202866896
E01021632,-0.836,-2.307104485379734,1.0,0,-1.4711044853797342,175.96943605020743
E01021633,1.205,-1.4430294617588857,1.0,0,-2.6480294617588855,-219.75348230364196
E01021634,-0.498,-1.0258124044119774,1.0,0,-0.5278124044119774,105.98642658875048
E01021635,0.15,-0.3766683668513324,1.0,0,-0.5266683668513324,-351.112244567555
E01021636,2.263,1.0376473907458155,1.0,0,-1.2253526092541844,-54.147265101819904
E01021637,1.056,0.4491507823124362,1.0,0,-0.6068492176875638,-57.466781977988994
E01021638,1.784,0.8673530347024068,1.0,0,-0.9166469652975933,-51.381556350761954
E01021639,1.097,1.2655924432757286,1.0,0,0.16859244327572864,15.368499842819384
E01021640,0.579,0.23449995199565454,1.0,0,-0.3445000480043454,-59.49914473304757
E01021641,1.185,0.16253549720880717,1.0,0,-1.022464502791193,-86.28392428617663
E01021642,1.889,1.3308781808802976,1.0,0,-0.5581218191197024,-29.54588772470632
E01021643,-1.997,-2.0584026350058884,1.0,0,-0.06140263500588827,3.074743866093554
E01021644,-0.186,-1.2603308723027793,1.0,0,-1.0743308723027793,577.5972431735373
E01021645,-1.469,-1.3612034881429005,1.0,0,0.1077965118570996,-7.338087941259332
E01021646,2.196,0.8419347930572789,1.0,0,-1.3540652069427213,-61.660528549304246
E01021647,1.475,0.556930024277311,1.0,0,-0.9180699757226891,-62.2420322523857
E01021648,2.513,1.8810149753168002,1.0,0,-0.6319850246831997,-25.14862812109828
E01021649,2.261,2.414919532232615,0.75,1,0.153919532232615,6.807586564909996
E01021650,1.811,1.3754870275535878,1.0,0,-0.4355129724464122,-24.048203889917847
E01021651,1.336,0.4882273575080066,1.0,0,-0.8477726424919935,-63.45603611467017
E01021652,1.05,-1.358622519158947,1.0,0,-2.408622519158947,-229.39262087228067
E01021653,-0.744,-2.127152022405159,1.0,0,-1.3831520224051592,185.90752989316658
E01021654,-0.807,-2.198125922432592,0.75,1,-1.3911259224325923,172.38239435348106
E01021655,-0.855,-2.9084090971945638,1.0,0,-2.0534090971945638,240.16480668942265
E01021656,-0.193,-1.9292720882011607,1.0,0,-1.7362720882011606,899.6228436275444
E01021657,1.049,0.5801872082229653,1.0,0,-0.4688127917770346,-44.69140055071827
E01021658,1.068,0.7038825440919594,1.0,0,-0.3641174559080407,-34.09339474794388
E01021659,-0.586,-1.667210042802893,1.0,0,-1.0812100428028932,184.50683324281457
E01021660,-1.055,-2.037930471809309,1.0,0,-0.9829304718093093,93.16876510040846
E01021661,-1.132,-1.492667297818034,1.0,0,-0.3606672978180341,31.86106871184047
E01021662,-0.739,-2.762568995141465,1.0,0,-2.0235689951414653,273.8253038080467
