LSOA11CD,Barriers_2019,Barriers_2025_pred,confidence,boundary_changed,change,pct_change
E01029820,24.307,17.872909391678512,1.0,0,-6.434090608321487,-26.470113993176813
E01029821,8.51,17.713454083546544,1.0,0,9.203454083546545,108.14869663391944
E01029822,24.128,14.875647075805693,1.0,0,-9.252352924194307,-38.34695343250293
E01029823,5.267,10.771665840596347,1.0,0,5.5046658405963464,104.51235695075653
E01029824,26.795,21.361185642543912,1.0,0,-5.4338143574560895,-20.27921014165363
E01029825,12.505,13.37624880782544,1.0,0,0.8712488078254399,6.9672035811710495
E01029826,11.09,13.691246417187756,1.0,0,2.601246417187756,23.45578374380303
E01029827,22.591,17.401692097046613,1.0,0,-5.189307902953388,-22.970687012320777
E01029828,22.4,19.35969363429409,1.0,0,-3.0403063657059093,-13.57279627547281
E01029829,16.486,16.043867903095936,1.0,0,-0.4421320969040643,-2.681863987043942
E01029830,11.656,13.098492275697186,1.0,0,1.4424922756971856,12.375534280174893
E01029831,13.622,13.794412308636385,1.0,0,0.17241230863638535,1.2656901235970148
E01029832,14.249,12.451807808668127,1.0,0,-1.7971921913318738,-12.612760132864578
E01029833,13.613,13.994471056223059,1.0,0,0.38147105622305943,2.802255610247994
E01029834,11.805,14.682779163573123,1.0,0,2.8777791635731234,24.37762950930219
E01029835,23.813,16.708139791771718,1.0,0,-7.104860208228281,-29.836056810264484
E01029836,34.57,18.112069375242665,1.0,0,-16.457930624757335,-47.60755170598014
E01029837,24.808,16.553801272081557,1.0,0,-8.254198727918443,-33.272326378258796
E01029838,18.566,14.266799902897716,1.0,0,-4.299200097102283,-23.15630775127805
E01029839,23.984,16.968869903438115,1.0,0,-7.015130096561887,-29.249208207813066
E01029840,31.352,21.78517556123075,1.0,0,-9.566824438769249,-30.51423972559725
E01029841,8.802,13.699499743455398,1.0,0,4.897499743455398,55.6407605482322
E01029842,14.454,19.120195207099748,1.0,0,4.666195207099747,32.28307186315032
E01029843,18.421,18.913863416613374,1.0,0,0.49286341661337474,2.6755519060494803
E01029844,18.902,13.306572669034258,1.0,0,-5.595427330965743,-29.60230309472935
E01029845,24.063,19.178028076610236,1.0,0,-4.884971923389763,-20.30076018530426
E01029846,9.139,15.79849576932595,1.0,0,6.65949576932595,72.8689765764958
E01029847,34.907,20.60275739038135,1.0,0,-14.304242609618647,-40.97814939587661
E01029848,20.069,16.482512558329812,1.0,0,-3.5864874416701866,-17.870783006976865
E01029849,15.657,17.067280257978588,1.0,0,1.410280257978588,9.007346605215481
E01029850,16.161,15.00356581198775,1.0,0,-1.1574341880122514,-7.161897085652196
E01029851,8.774,12.808686275480575,1.0,0,4.034686275480576,45.9845711816797
E01029852,14.507,16.67083361158135,1.0,0,2.1638336115813512,14.915789698637564
E01029853,12.158,11.534231797933362,1.0,0,-0.6237682020666373,-5.130516549322564
E01029854,15.583,16.80214515567417,1.0,0,1.2191451556741715,7.823558722159863
E01029855,26.738,18.560671954101142,1.0,0,-8.177328045898857,-30.583170191857498
E01029856,8.33,16.44609598274025,1.0,0,8.11609598274025,97.43212464274009
E01029857,23.228,21.455124425033,1.0,0,-1.7728755749670029,-7.632493434505781
E01029858,28.544,19.06619420262884,1.0,0,-9.477805797371161,-33.204196319265556
E01029859,17.377,21.884562003813894,1.0,0,4.507562003813895,25.939817021430024
E01029860,24.647,16.062381563166536,1.0,0,-8.584618436833463,-34.83027726227721
E01029861,18.358,19.21880515571382,1.0,0,0.8608051557138197,4.688992023716198
E01029862,14.036,21.33714170096215,1.0,0,7.30114170096215,52.01725349787796
E01029863,18.709,16.02425092258026,1.0,0,-2.6847490774197382,-14.350040501468483
E01029864,27.059,19.308563464621535,1.0,0,-7.750436535378466,-28.642730830328045
E01029865,28.756,17.332209060780535,1.0,0,-11.423790939219465,-39.726634230141414
E01029867,21.454,17.35447674770409,1.0,0,-4.09952325229591,-19.108433170019158
E01029868,21.52,19.767744949165806,1.0,0,-1.7522550508341936,-8.142449120976737
E01029869,27.821,18.946576537044166,1.0,0,-8.874423462955836,-31.89829072627093
E01029870,29.053,25.987262976866727,1.0,0,-3.0657370231332735,-10.552221881159513
E01029871,34.411,34.81211864378399,1.0,0,0.4011186437839882,1.1656698258812246
E01029872,33.458,30.10241541450702,1.0,0,-3.355584585492977,-10.029244382488425
E01029873,25.553,39.87506595722296,1.0,0,14.322065957222957,56.04847163629694
E01029874,37.928,38.235847846116926,1.0,0,0.3078478461169283,0.8116638001395494
E01029875,30.96,38.673844002359175,1.0,0,7.713844002359174,24.9155168034857
E01029876,34.927,40.633478495818935,1.0,0,5.706478495818935,16.338301302198687
E01029877,49.975,41.646255006200754,1.0,0,-8.328744993799248,-16.66582289904802
E01029878,33.193,24.446031442794784,1.0,0,-8.746968557205214,-26.351846947263624
E01029879,37.716,34.02690356006828,1.0,0,-3.689096439931724,-9.781250503583953
E01029880,37.783,39.22469972658344,1.0,0,1.4416997265834368,3.8157365126735217
E01029881,52.116,45.089955750789485,1.0,0,-7.026044249210514,-13.481549330743945
E01029882,22.212,29.335264582599052,1.0,0,7.123264582599052,32.069442565275764
E01029883,33.103,32.8543180905341,1.0,0,-0.24868190946590119,-0.7512367745095646
E01029884,13.623,31.34424283794423,1.0,0,17.72124283794423,130.0832624087516
E01029885,20.028,32.064683229872436,1.0,0,12.036683229872438,60.09927716133632
E01029886,13.632,23.0847856109109,1.0,0,9.4527856109109,69.3426174509309
E01029887,19.2,19.95823627828901,1.0,0,0.7582362782890115,3.9491472827552685
E01029888,26.184,21.979632473776157,1.0,0,-4.2043675262238445,-16.057010106262773
E01029889,25.642,25.98429997884312,1.0,0,0.34229997884311913,1.3349191905589235
E01029890,30.873,29.44070476439874,1.0,0,-1.4322952356012628,-4.639313431157524
E01029891,33.599,26.467456046532714,1.0,0,-7.131543953467283,-21.22546490510814
E01029892,16.22,22.12364177294235,1.0,0,5.9036417729423505,36.397298230224116
E01029893,17.347,27.10468568196579,0.75,1,9.75768568196579,56.249989519604476
E01029894,13.533,20.970528495511296,1.0,0,7.437528495511296,54.958460766358506
E01029895,19.665,24.612093388814444,1.0,0,4.947093388814444,25.156844082453315
E01029896,14.66,21.924563445745264,1.0,0,7.264563445745264,49.5536387840741
E01029897,23.237,35.17430934417416,1.0,0,11.937309344174164,51.37199011995595
E01029898,15.072,27.959624392306154,1.0,0,12.887624392306154,85.50706205086355
E01029899,46.064,40.10533586818546,1.0,0,-5.958664131814537,-12.935620293102069
E01029900,37.022,32.727225423687614,1.0,0,-4.294774576312385,-11.600601200130694
E01029901,24.476,27.839477847383662,1.0,0,3.3634778473836633,13.741942504427453
E01029902,46.887,42.81575169746262,1.0,0,-4.071248302537377,-8.683106836729536
E01029903,10.473,27.471475697985646,1.0,0,16.998475697985647,162.3076071611348
E01029904,6.533,25.698914926705847,1.0,0,19.165914926705845,293.370808613284
E01029905,35.543,34.44943836520461,1.0,0,-1.0935616347953925,-3.0767285676374883
E01029906,28.414,38.337449368301066,1.0,0,9.923449368301064,34.92450682164097
E01029907,48.464,45.6879918659415,1.0,0,-2.7760081340585003,-5.727979807813017
E01029908,17.028,18.016995981673638,1.0,0,0.9889959816736393,5.808057209734787
E01029909,17.633,19.067855210119887,1.0,0,1.4348552101198884,8.137328929393119
E01029910,16.576,16.73261275740472,1.0,0,0.15661275740471936,0.9448163453470039
E01029911,36.762,39.450279193395005,1.0,0,2.6882791933950045,7.31265761763507
E01029912,26.219,18.4293280610426,1.0,0,-7.789671938957401,-29.710026846780583
E01029913,19.514,18.466345703415442,1.0,0,-1.0476542965845574,-5.368731662317093
E01029914,31.687,22.51870210874535,1.0,0,-9.16829789125465,-28.933941020780285
E01029915,15.921,14.99840360654536,1.0,0,-0.92259639345464,-5.794839479019157
E01029916,26.023,23.09739071617882,1.0,0,-2.9256092838211814,-11.242398200903745
E01029917,32.505,22.77644900449128,1.0,0,-9.728550995508723,-29.929398540251416
E01029918,23.534,20.717833266377816,1.0,0,-2.8161667336221825,-11.966375174735203
E01029919,31.195,22.085730220385067,1.0,0,-9.109269779614934,-29.201057155361223
E01029920,16.158,12.090355383671813,1.0,0,-4.067644616328188,-25.174183787153037
E01029921,23.121,29.809159122536126,1.0,0,6.688159122536128,28.926772728411954
E01029922,37.475,40.068173693519874,1.0,0,2.593173693519873,6.919743011393924
E01029923,23.228,33.06356688394734,1.0,0,9.835566883947337,42.343580523279385
E01029925,20.811,16.859199232353404,1.0,0,-3.9518007676465956,-18.988999892588517
E01029926,28.99,26.950295501380385,1.0,0,-2.0397044986196136,-7.035889957294287
E01029927,16.007,26.459342955775796,1.0,0,10.452342955775794,65.29857534688445
E01029928,39.862,36.56768578612821,1.0,0,-3.294314213871793,-8.26429736057346
E01029929,29.959,27.30439004920482,1.0,0,-2.65460995079518,-8.860809609116393
E01029930,33.297,33.35605993177558,1.0,0,0.059059931775585994,0.17737313204068234
E01029937,21.12,25.115176887594572,1.0,0,3.995176887594571,18.916557232928838
E01029938,26.562,25.92314599749264,1.0,0,-0.6388540025073617,-2.405142694478434
E01029939,20.47,22.756621703690072,1.0,0,2.2866217036900736,11.170599431802998
E01029940,19.312,24.737917928904906,1.0,0,5.425917928904905,28.09609532365837
E01029941,55.22,44.51810636940989,1.0,0,-10.701893630590106,-19.38046655304257
E01029942,13.801,33.190171956800995,1.0,0,19.389171956800993,140.4910655517788
E01029944,22.854,34.84375649564479,1.0,0,11.98975649564479,52.46239824820508
E01029945,42.875,35.86748063000458,1.0,0,-7.007519369995421,-16.344068501447044
E01029946,30.256,28.374509625777783,1.0,0,-1.881490374222217,-6.218569454727053
E01029947,18.883,24.505972144672704,1.0,0,5.622972144672705,29.77795977690359
E01029949,23.634,19.372340512671926,1.0,0,-4.261659487328075,-18.031901021105504
E01029950,28.113,22.71196237714185,1.0,0,-5.401037622858148,-19.21188639724735
E01029951,25.335,20.85800282470327,1.0,0,-4.476997175296731,-17.671194692309967
E01029952,22.456,19.308935392816544,1.0,0,-3.147064607183456,-14.014359668611755
E01029953,45.484,23.952023814496098,1.0,0,-21.531976185503904,-47.33967150097595
E01029954,39.638,24.725822110428297,0.75,1,-14.912177889571701,-37.62091399558934
E01029955,34.027,18.881997656857962,1.0,0,-15.145002343142039,-44.508779331536836
E01029956,45.61,24.656008966499044,1.0,0,-20.953991033500955,-45.9416597971957
E01029957,32.261,37.30263698893472,1.0,0,5.0416369889347195,15.627652549315641
E01029958,10.706,10.70943915287609,1.0,0,0.0034391528760906453,0.03212360242939142
E01029960,22.479,13.95411269987226,1.0,0,-8.52488730012774,-37.92378353186414
E01029961,12.642,12.98610391692459,1.0,0,0.3441039169245901,2.7219104328792127
E01029962,16.221,14.88498485262483,1.0,0,-1.3360151473751696,-8.236330358024595
E01029963,22.249,14.170175612073635,1.0,0,-8.078824387926364,-36.31095504483961
E01029964,10.611,11.241207698200967,1.0,0,0.6302076982009659,5.939192330609423
E01029965,22.186,13.048328534246934,1.0,0,-9.137671465753066,-41.18665584491601
E01029966,28.905,15.201493957928491,1.0,0,-13.70350604207151,-47.40877371413772
E01029967,19.889,15.131860144745566,1.0,0,-4.757139855254433,-23.918446655208573
E01029968,19.896,18.648623093491622,1.0,0,-1.2473769065083786,-6.269485859008738
E01029969,23.105,20.673336187379853,1.0,0,-2.4316638126201475,-10.524405161740521
E01029970,18.375,16.743372758601765,1.0,0,-1.6316272413982347,-8.879604034820325
E01029971,16.695,18.344689206872076,1.0,0,1.6496892068720754,9.881336968386195
E01029973,6.911,11.172764462491804,1.0,0,4.261764462491804,61.66639361151505
E01029974,10.342,11.729193852886187,1.0,0,1.3871938528861865,13.413206854440014
E01029975,15.653,14.83711300488869,1.0,0,-0.8158869951113097,-5.212336262130644
E01029976,10.943,11.844151730036893,1.0,0,0.9011517300368936,8.234960523045725
E01029977,9.849,10.320563515577945,1.0,0,0.4715635155779445,4.787932943222099
E01029978,18.587,16.6632332034733,1.0,0,-1.9237667965266994,-10.35006615659708
E01029979,18.378,20.315568899405207,1.0,0,1.937568899405207,10.542871364703487
E01029980,32.092,24.03203580131606,1.0,0,-8.05996419868394,-25.115181972715753
E01029981,25.463,16.430115143364453,1.0,0,-9.032884856635548,-35.474550746713064
E01029982,18.234,18.796717142614916,1.0,0,0.5627171426149147,3.0860872140776276
E01029983,10.969,12.58068643013113,1.0,0,1.6116864301311313,14.69310265412646
E01029984,28.295,20.568459150784577,1.0,0,-7.726540849215425,-27.307089058898836
E01029985,34.444,21.4845742737751,1.0,0,-12.959425726224904,-37.62462468419726
E01029986,22.771,22.735226885850384,1.0,0,-0.0357731141496167,-0.15709944293011593
E01029987,17.037,19.577190848178002,1.0,0,2.5401908481780033,14.909848260714934
E01029988,31.283,24.659132612022866,1.0,0,-6.6238673879771355,-21.174015880756752
E01029990,11.992,12.124185583082967,1.0,0,0.13218558308296657,1.1022813799446844
E01029991,10.327,12.256997481827131,1.0,0,1.9299974818271313,18.688849441533176
E01029992,10.212,10.372969158862567,1.0,0,0.16096915886256724,1.576274567788555
E01029994,19.201,20.494733750331353,1.0,0,1.2937337503313522,6.73784568684627
E01029995,10.547,9.104448961385735,1.0,0,-1.4425510386142655,-13.677358856682142
E01029996,14.811,15.247988973143825,1.0,0,0.43698897314382457,2.9504353058120625
E01029997,13.44,12.549341864685777,1.0,0,-0.8906581353142222,-6.626920649659392
E01029998,14.996,18.923304096000884,1.0,0,3.927304096000883,26.189011042950675
E01029999,8.925,11.832501142327509,1.0,0,2.907501142327508,32.57704361151269
E01030000,12.355,10.276952901806963,1.0,0,-2.0780470981930375,-16.819482785860277
E01030001,19.048,17.058960779195246,1.0,0,-1.9890392208047523,-10.442247064283665
E01030002,14.02,11.627643614358742,1.0,0,-2.392356385641257,-17.06388292183493
E01030003,10.981,11.095962345733271,1.0,0,0.11496234573327158,1.046920551254636
E01030004,9.762,12.19100842274149,1.0,0,2.4290084227414894,24.882282552156212
E01030005,17.658,14.359022252896764,1.0,0,-3.298977747103237,-18.682624006700852
E01030006,16.817,13.411577459722558,1.0,0,-3.405422540277442,-20.249881312228354
E01030007,19.625,11.416092064458214,1.0,0,-8.208907935541786,-41.82883024479891
E01030008,25.117,11.384216949328183,1.0,0,-13.732783050671818,-54.67525202321861
E01030009,12.066,9.744174749136302,1.0,0,-2.3218252508636983,-19.242708858475865
E01030010,19.572,16.812803279648808,1.0,0,-2.7591967203511913,-14.097673821536844
E01030011,29.356,15.962939313824554,1.0,0,-13.393060686175447,-45.62290736536124
E01030012,20.074,19.298852087318007,1.0,0,-0.7751479126819945,-3.8614521903058403
E01030013,14.356,17.684898863469382,1.0,0,3.328898863469382,23.18820607041921
E01030014,13.995,18.20390406752835,1.0,0,4.20890406752835,30.074341318530546
E01030015,7.839,14.03155782311324,1.0,0,6.192557823113239,78.99678304775148
E01030016,13.48,13.418596122811213,1.0,0,-0.0614038771887877,-0.4555183767714221
E01030017,25.193,20.032550606139182,1.0,0,-5.160449393860819,-20.483663691743022
E01030018,25.894,22.48357185986567,1.0,0,-3.4104281401343286,-13.170727350484007
E01030019,9.954,16.30612089012709,1.0,0,6.35212089012709,63.814756782470255
E01030020,20.169,18.024833664739873,1.0,0,-2.1441663352601275,-10.630999728594016
E01030021,40.062,27.594028939763085,1.0,0,-12.467971060236913,-31.121689032591764
E01030022,14.176,17.866742006907117,1.0,0,3.690742006907117,26.03514395391589
E01030023,22.313,22.653285307199287,1.0,0,0.34028530719928796,1.5250540366570517
E01030024,25.683,25.247435620151116,1.0,0,-0.4355643798488842,-1.695924852427225
E01030025,23.966,20.39043997646219,1.0,0,-3.575560023537811,-14.919302443202081
E01030026,13.044,16.540506028386613,1.0,0,3.4965060283866123,26.80547399867075
E01030027,13.573,17.48366234832476,1.0,0,3.9106623483247596,28.812070642634346
E01030028,17.834,19.55786420355279,1.0,0,1.7238642035527896,9.666166892187897
E01030029,15.373,18.581713833099812,1.0,0,3.2087138330998126,20.872398576073717
E01030030,17.194,16.530132969744358,1.0,0,-0.6638670302556413,-3.8610389104085225
E01030031,31.023,24.480738125216078,1.0,0,-6.542261874783922,-21.088424313521973
E01030032,15.587,21.33419809225763,1.0,0,5.74719809225763,36.87173986179271
E01030033,9.65,13.56036486391569,1.0,0,3.9103648639156905,40.52191568824549
E01030034,10.73,17.99738865047837,1.0,0,7.26738865047837,67.72962395599599
E01030035,24.581,23.84628260005426,1.0,0,-0.7347173999457404,-2.9889646472712275
E01030036,20.929,22.903022652123873,1.0,0,1.9740226521238746,9.431996999970734
E01030037,37.167,37.10011028148442,1.0,0,-0.06688971851558279,-0.17997072272602788
E01030038,22.695,36.919546289008885,1.0,0,14.224546289008885,62.67700501876574
E01030039,45.106,45.47952175330657,1.0,0,0.37352175330656934,0.82809771051871
E01030040,40.126,41.80156509949448,1.0,0,1.6755650994944844,4.175759107547437
E01030041,43.411,40.01730907838889,1.0,0,-3.3936909216111104,-7.817582920483542
E01030042,30.305,32.72409344160901,1.0,0,2.4190934416090073,7.982489495492517
E01030043,32.174,27.74449880043694,1.0,0,-4.4295011995630595,-13.767331384232795
E01030044,14.94,28.254840854445472,1.0,0,13.314840854445473,89.12209407259353
E01030045,8.77,27.042851576600302,1.0,0,18.272851576600303,208.35634636944474
E01030046,34.699,35.18475883677768,1.0,0,0.48575883677768417,1.3999217175644376
E01030047,4.954,27.0815577236707,1.0,0,22.127557723670698,446.66043043340125
E01030048,13.743,34.98623200770129,1.0,0,21.243232007701288,154.5749254726136
E01030049,37.532,37.818607780538905,1.0,0,0.28660778053890823,0.7636357789057557
E01030050,12.98,26.01261258650952,1.0,0,13.032612586509519,100.40533579745393
E01030051,19.144,27.684395160757283,1.0,0,8.540395160757285,44.61134120746597
E01030052,13.773,31.13257246194577,1.0,0,17.35957246194577,126.04060453020962
E01030053,45.672,47.05628003151271,1.0,0,1.3842800315127164,3.0309161663879762
E01030054,39.722,41.8466379880439,1.0,0,2.124637988043901,5.348768914062486
E01030055,37.959,40.171264304008325,1.0,0,2.212264304008322,5.828036312885803
E01030056,32.291,35.56707613962212,1.0,0,3.27607613962212,10.145477500300766
E01030057,47.231,45.28775672358598,1.0,0,-1.943243276414023,-4.114338625932169
E01030058,48.342,49.42173148433629,1.0,0,1.0797314843362926,2.2335267145262767
E01030059,36.098,41.07596622173187,1.0,0,4.977966221731869,13.790144112504484
E01030060,23.608,27.12867293931034,1.0,0,3.520672939310341,14.913050403720522
E01030061,11.59,24.009672483803573,1.0,0,12.419672483803573,107.15852013635526
E01030062,12.949,23.86161197062721,1.0,0,10.912611970627209,84.27378153237477
E01030063,40.388,37.293873601117596,1.0,0,-3.094126398882402,-7.6610042559235465
E01030064,39.131,38.45922686125466,1.0,0,-0.671773138745337,-1.7167287796001558
E01030065,36.473,41.19694110520743,1.0,0,4.72394110520743,12.951885244447757
E01030066,44.762,42.27626124815086,1.0,0,-2.4857387518491407,-5.553234332355884
E01030067,19.342,35.902073348920794,1.0,0,16.560073348920795,85.61717169331402
E01030068,43.598,41.32975529098948,1.0,0,-2.268244709010517,-5.202634774555065
E01030069,47.06,40.85594584556405,1.0,0,-6.204054154435951,-13.183285496038994
E01030070,26.268,43.06145410968254,1.0,0,16.793454109682543,63.931224720886796
E01030071,13.018,15.48866965095117,1.0,0,2.4706696509511694,18.97887272200929
E01030072,22.004,20.722609157460813,1.0,0,-1.2813908425391887,-5.82344502153785
E01030073,10.113,19.15518590869147,1.0,0,9.042185908691472,89.41150903482124
E01030075,20.068,19.921391156752307,1.0,0,-0.1466088432476944,-0.7305603111804584
E01030076,21.24,21.458318919882437,1.0,0,0.21831891988243868,1.0278668544370937
E01030077,15.69,20.0667535267046,1.0,0,4.376753526704599,27.895178627817714
E01030078,14.647,21.2838436113941,1.0,0,6.6368436113941005,45.311965668014615
E01030079,31.63,28.952073079213974,1.0,0,-2.6779269207860246,-8.466414545640292
E01030080,13.325,20.114486722061113,1.0,0,6.789486722061113,50.95299603798209
E01030081,38.219,32.1101220126817,1.0,0,-6.1088779873183015,-15.983877095994927
E01030082,18.099,40.86683033442599,0.75,1,22.76783033442599,125.79606792875843
E01030083,38.808,41.06792094539162,1.0,0,2.2599209453916203,5.823337830838024
E01030084,25.28,30.353693154942484,1.0,0,5.073693154942482,20.06998874581678
E01030085,26.048,28.98926518941904,1.0,0,2.941265189419042,11.291712182966224
E01030086,46.615,38.47073985103397,1.0,0,-8.144260148966033,-17.471329290927883
E01030087,44.051,44.78891536047211,1.0,0,0.7379153604721083,1.6751387266398226
E01030088,32.719,40.06689047355803,1.0,0,7.3478904735580315,22.457564331299952
E01030089,10.329,32.7892008568295,1.0,0,22.460200856829502,217.4479703439781
E01030090,49.135,48.61907651151863,1.0,0,-0.5159234884813699,-1.0500121878118855
E01030091,20.254,11.817566380109767,1.0,0,-8.436433619890234,-41.65317280482983
E01030092,22.698,13.200651898704553,1.0,0,-9.497348101295447,-41.84222443076679
E01030093,27.104,12.342348128081476,1.0,0,-14.761651871918524,-54.46300129840069
E01030094,48.278,43.54581002108645,1.0,0,-4.732189978913546,-9.801959440974244
E01030095,31.436,39.579279080752755,1.0,0,8.143279080752755,25.904310601707454
E01030096,37.262,41.22946451945546,1.0,0,3.9674645194554614,10.64748140050309
E01030097,25.62,39.201170482511735,1.0,0,13.581170482511734,53.010033108945095
E01030098,29.834,35.97582226692078,1.0,0,6.14182226692078,20.58665370691419
E01030099,52.739,43.020959010125175,1.0,0,-9.718040989874822,-18.42666904923268
E01030100,54.851,44.38277943757606,1.0,0,-10.468220562423937,-19.084830837038407
E01030101,17.833,32.35027692356307,1.0,0,14.517276923563074,81.40681278283562
E01030103,44.233,31.5649896993584,0.75,1,-12.668010300641598,-28.639274524996264
E01030104,27.346,31.0129883928437,1.0,0,3.666988392843699,13.409596989847506
E01030105,28.325,21.196476610729412,1.0,0,-7.128523389270587,-25.166896343408958
E01030106,31.105,24.8061329624109,1.0,0,-6.298867037589101,-20.250336079694907
E01030107,26.265,23.373575581563834,1.0,0,-2.8914244184361664,-11.008659502898027
E01030108,30.995,21.411366059532885,1.0,0,-9.583633940467116,-30.91993528139092
E01030109,24.944,22.472299529691703,1.0,0,-2.4717004703082956,-9.908998036835694
E01030110,40.003,23.29775910700175,1.0,0,-16.70524089299825,-41.75997023472802
E01030111,34.585,22.556478657492562,1.0,0,-12.028521342507439,-34.7795904077127
E01030112,25.056,19.33917209741571,1.0,0,-5.716827902584292,-22.816203314911768
E01030113,25.895,19.400166310191864,1.0,0,-6.494833689808136,-25.08141992588583
E01030114,21.842,25.22953248328158,1.0,0,3.387532483281582,15.509259606636672
E01030115,26.855,23.489919527510196,1.0,0,-3.3650804724898045,-12.53055472906276
E01030116,26.209,22.225058112317022,1.0,0,-3.9839418876829775,-15.200663465538469
E01030117,24.976,22.40144110391335,1.0,0,-2.57455889608665,-10.308131390481462
E01030118,41.369,25.402735294985384,1.0,0,-15.966264705014616,-38.5947562305461
E01030119,41.034,32.96301232766239,1.0,0,-8.070987672337608,-19.66902488750209
E01030120,40.579,39.74374896738877,0.75,1,-0.8352510326112323,-2.058333208337397
E01030121,29.852,32.12965168230541,1.0,0,2.2776516823054074,7.629812683590403
E01030122,25.69,30.698077734705354,1.0,0,5.008077734705353,19.4942691113482
E01030123,34.761,18.723843118537946,1.0,0,-16.037156881462057,-46.135487705940726
E01030124,18.01,14.0517491491666,1.0,0,-3.9582508508334016,-21.97807246437202
E01030125,19.031,19.730356516911357,1.0,0,0.699356516911358,3.6748280012156904
E01030127,35.456,19.177173319877557,1.0,0,-16.278826680122446,-45.912755753955445
E01030128,26.272,18.53964915750696,1.0,0,-7.732350842493037,-29.431907896212845
E01030129,11.691,16.9422878720976,1.0,0,5.251287872097601,44.917354136494744
E01030130,18.43,17.967135806651267,1.0,0,-0.4628641933487323,-2.511471477746784
E01030131,21.012,22.02160461399263,1.0,0,1.0096046139926287,4.804895364518507
E01030132,38.429,43.74315609708647,1.0,0,5.314156097086467,13.828504767458085
E01030133,49.05,45.10214971427324,1.0,0,-3.9478502857267586,-8.048624435732433
E01030134,51.963,39.56652357348606,1.0,0,-12.396476426513942,-23.856352455620232
E01030135,55.254,41.09465665074409,1.0,0,-14.159343349255906,-25.625915497983687
E01030137,31.993,15.751355376943652,1.0,0,-16.241644623056345,-50.76624456304925
E01030138,55.933,41.630447783313954,1.0,0,-14.302552216686045,-25.570865529626598
E01030139,28.244,20.30954078831786,1.0,0,-7.934459211682139,-28.092547839123846
E01030140,30.991,21.03436640170925,1.0,0,-9.95663359829075,-32.127500236490434
E01030141,20.293,19.6686396736988,1.0,0,-0.6243603263012005,-3.0767275725678833
E01030142,26.214,16.414410504249933,1.0,0,-9.799589495750066,-37.38303767357163
E01030143,25.443,18.36407499750299,1.0,0,-7.078925002497012,-27.82268208346898
E01030144,29.983,21.11170528091757,1.0,0,-8.871294719082432,-29.58774878792126
E01030145,13.003,33.687873280739325,1.0,0,20.684873280739325,159.0776996134686
E01030146,22.861,32.92990424416754,1.0,0,10.068904244167538,44.04402363924385
E01030147,26.074,14.68685689043846,1.0,0,-11.387143109561542,-43.67240588157375
E01030148,27.002,19.304844255403868,1.0,0,-7.697155744596131,-28.505872693119514
E01030149,34.16,19.80895784059371,1.0,0,-14.351042159406287,-42.01124753924557
E01030150,46.074,41.90359805738696,1.0,0,-4.17040194261304,-9.051530022600687
E01030151,50.284,40.233440844576364,1.0,0,-10.050559155423635,-19.987588806426764
E01030152,29.842,29.82416516623695,1.0,0,-0.017834833763050284,-0.059764204017995724
E01030153,14.888,25.464733474719118,1.0,0,10.576733474719118,71.0420034572751
E01030154,36.488,45.55016169172493,1.0,0,9.062161691724931,24.836005513387775
E01030155,13.194,21.499990088492876,1.0,0,8.305990088492875,62.95278223808454
E01030158,25.549,23.935998354801555,1.0,0,-1.6130016451984446,-6.313365083558827
E01030159,3.178,12.4801608865486,1.0,0,9.302160886548599,292.7048737114097
E01030160,7.387,18.825188875606752,1.0,0,11.438188875606752,154.8421399161602
E01030161,5.934,17.93393765701115,1.0,0,11.999937657011149,202.22341855428292
E01030162,11.534,13.21576681240214,1.0,0,1.6817668124021399,14.580950341617303
E01030163,18.542,18.82200016484053,1.0,0,0.2800001648405299,1.5100861009628406
E01030164,11.608,13.69876117627441,1.0,0,2.090761176274409,18.011381601261277
E01030165,7.502,12.705739839575248,1.0,0,5.203739839575248,69.36470060750798
E01030166,9.329,14.865835180194853,1.0,0,5.536835180194853,59.350789797350764
E01030167,9.902,12.583229426755878,1.0,0,2.6812294267558787,27.07765528939486
E01030168,13.828,17.22724134378683,1.0,0,3.39924134378683,24.582306506991827
E01030169,16.339,19.988622443386475,1.0,0,3.649622443386477,22.336877675417572
E01030170,20.227,19.165466467224576,1.0,0,-1.0615335327754245,-5.248101709474586
E01030171,16.998,18.02826174670958,1.0,0,1.0302617467095772,6.061076283736775
E01030172,10.72,31.11628911592758,1.0,0,20.39628911592758,190.2638910067871
E01030173,14.659,29.206014136960633,1.0,0,14.547014136960632,99.236060692821
E01030174,47.304,49.20772788146789,1.0,0,1.903727881467887,4.024454341002636
E01030175,18.066,32.0567470623912,1.0,0,13.990747062391204,77.44241703969448
E01030176,49.506,49.282899551375095,1.0,0,-0.22310044862490486,-0.45065335237123755
E01030179,18.577,18.32126124362048,1.0,0,-0.2557387563795217,-1.3766418494887316
E01030180,17.942,18.698131532457825,1.0,0,0.7561315324578253,4.214310179789462
E01030181,31.008,19.696864680085454,1.0,0,-11.311135319914545,-36.47811958176775
E01030183,15.122,21.781151539190507,1.0,0,6.659151539190507,44.03618264244483
E01030184,15.517,19.77137119819566,1.0,0,4.25437119819566,27.417485327032672
E01030185,12.739,21.53152584393065,1.0,0,8.792525843930648,69.02053413871299
E01030186,24.445,32.74341012531964,1.0,0,8.298410125319641,33.94726989290096
